algorithm,cores,iterations,size,latency,min,max
1,186,1000,262144.0,1781.9,101.25,2469.17
1,186,1000,524288.0,4239.94,705.68,5617.54
1,186,1000,1048576.0,9637.65,6028.27,11848.67
1,126,1000,1.0,27.87,1.89,55.86
1,126,1000,2.0,27.99,1.97,55.97
1,126,1000,4.0,27.82,1.9,55.77
1,126,1000,8.0,28.11,2.03,56.22
1,126,1000,16.0,28.06,2.0,56.23
1,126,1000,32.0,31.28,2.18,60.97
1,126,1000,64.0,30.79,2.11,60.61
1,126,1000,128.0,38.75,2.24,71.84
1,126,1000,256.0,43.29,2.71,82.06
1,126,1000,512.0,43.35,3.61,81.82
1,126,1000,1024.0,45.78,3.27,85.77
1,126,1000,2048.0,63.13,2.84,110.81
1,126,1000,4096.0,80.47,3.46,137.33
1,126,1000,8192.0,117.36,4.28,194.55
1,126,1000,16384.0,82.51,3.65,151.36
1,126,1000,32768.0,152.0,6.04,263.31
1,126,1000,65536.0,299.82,9.93,498.5
1,126,1000,131072.0,712.26,62.02,1018.48
1,126,1000,262144.0,1468.9,353.26,1960.53
1,126,1000,524288.0,3263.75,1694.37,4311.23
1,126,1000,1048576.0,7200.5,4552.09,8984.99
1,214,1000,1.0,49.99,0.78,100.48
1,214,1000,2.0,50.87,0.72,102.35
1,214,1000,4.0,54.18,0.75,109.26
1,214,1000,8.0,49.69,0.76,100.15
1,214,1000,16.0,49.18,0.68,99.79
1,214,1000,32.0,49.72,0.84,100.01
1,214,1000,64.0,50.18,0.92,101.09
1,214,1000,128.0,70.66,1.32,129.63
1,214,1000,256.0,73.18,1.47,140.5
1,214,1000,512.0,81.69,2.73,153.05
1,214,1000,1024.0,83.73,2.33,157.0
1,214,1000,2048.0,114.92,3.27,197.78
1,214,1000,4096.0,141.65,2.43,239.97
1,214,1000,8192.0,204.58,3.05,333.46
1,214,1000,16384.0,135.02,4.46,233.74
1,214,1000,32768.0,257.53,5.6,438.77
1,214,1000,65536.0,577.43,16.52,912.56
1,214,1000,131072.0,1143.87,65.17,1705.08
1,214,1000,262144.0,2361.54,204.2,3252.22
1,214,1000,524288.0,5192.55,1325.24,6905.55
1,214,1000,1048576.0,12031.81,6320.8,15192.51
1,146,1000,1.0,33.05,1.03,67.56
1,146,1000,2.0,32.68,1.03,66.76
1,146,1000,4.0,32.74,0.91,66.96
1,146,1000,8.0,32.8,0.92,67.1
1,146,1000,16.0,32.94,0.89,67.38
1,146,1000,32.0,33.5,0.97,68.23
1,146,1000,64.0,33.56,1.01,68.62
1,146,1000,128.0,47.82,1.42,90.18
1,146,1000,256.0,48.96,1.43,94.17
1,146,1000,512.0,50.77,1.75,97.06
1,146,1000,1024.0,54.69,2.04,103.6
1,146,1000,2048.0,73.93,1.69,130.48
1,146,1000,4096.0,93.18,2.12,159.44
1,146,1000,8192.0,132.03,2.74,218.81
1,146,1000,16384.0,92.82,4.85,164.39
1,146,1000,32768.0,173.61,6.65,322.62
1,146,1000,65536.0,347.72,9.09,585.09
1,146,1000,131072.0,817.29,61.01,1200.3
1,146,1000,262144.0,1670.85,285.49,2258.92
1,146,1000,524288.0,3711.33,1728.31,4894.93
1,146,1000,1048576.0,7975.26,5039.09,9951.89
1,234,1000,1.0,55.6,1.35,110.49
1,234,1000,2.0,63.49,1.74,125.82
1,234,1000,4.0,55.14,0.87,110.06
1,234,1000,8.0,54.01,0.89,108.34
1,234,1000,16.0,54.33,0.79,108.27
1,234,1000,32.0,54.67,1.01,108.88
1,234,1000,64.0,55.25,1.02,110.3
1,234,1000,128.0,76.51,1.31,139.74
1,234,1000,256.0,84.18,1.68,157.83
1,234,1000,512.0,89.42,2.09,166.8
1,234,1000,1024.0,91.61,3.18,169.8
1,234,1000,2048.0,123.54,1.95,212.59
1,234,1000,4096.0,155.95,2.44,261.56
1,234,1000,8192.0,220.29,3.27,356.69
1,234,1000,16384.0,152.14,4.17,266.93
1,234,1000,32768.0,286.09,5.54,493.62
1,234,1000,65536.0,642.32,21.7,1020.14
1,234,1000,131072.0,1297.51,65.27,1971.64
1,234,1000,262144.0,2712.3,222.49,11125.38
1,234,1000,524288.0,5171.7,1350.8,6967.68
1,234,1000,1048576.0,12238.95,4565.43,15545.84
1,122,1000,1.0,27.54,1.25,55.13
1,122,1000,2.0,27.85,1.23,55.5
1,122,1000,4.0,27.76,1.2,55.51
1,122,1000,8.0,26.99,1.1,54.11
1,122,1000,16.0,27.68,1.28,55.2
1,122,1000,32.0,31.33,1.29,60.72
1,122,1000,64.0,30.93,1.28,60.36
1,122,1000,128.0,40.66,1.38,74.26
1,122,1000,256.0,41.71,1.81,78.7
1,122,1000,512.0,41.74,2.05,79.03
1,122,1000,1024.0,44.69,2.54,83.59
1,122,1000,2048.0,61.37,2.0,107.35
1,122,1000,4096.0,78.1,2.58,132.85
1,122,1000,8192.0,113.82,4.38,187.68
1,122,1000,16384.0,81.23,5.7,137.45
1,122,1000,32768.0,146.5,5.46,247.32
1,122,1000,65536.0,286.87,9.44,491.32
1,122,1000,131072.0,688.36,48.48,985.29
1,122,1000,262144.0,1426.09,284.93,1901.86
1,122,1000,524288.0,3128.61,1583.94,4114.24
1,122,1000,1048576.0,6601.91,4465.24,8126.19
1,218,1000,1.0,54.87,1.02,113.01
1,218,1000,2.0,52.56,0.98,104.48
1,218,1000,4.0,53.16,1.01,106.23
1,218,1000,8.0,51.71,1.84,102.68
1,218,1000,16.0,52.72,0.95,105.79
1,218,1000,32.0,52.55,1.12,104.63
1,218,1000,64.0,52.59,1.12,105.07
1,218,1000,128.0,71.67,1.49,131.22
1,218,1000,256.0,74.21,1.67,140.46
1,218,1000,512.0,78.56,2.0,147.16
1,218,1000,1024.0,80.82,2.41,151.62
1,218,1000,2048.0,116.81,2.56,202.73
1,218,1000,4096.0,145.14,2.49,244.76
1,218,1000,8192.0,205.18,3.19,333.76
1,218,1000,16384.0,140.68,3.84,247.06
1,218,1000,32768.0,262.15,5.73,450.52
1,218,1000,65536.0,588.41,18.88,931.9
1,218,1000,131072.0,1056.62,65.21,1562.83
1,218,1000,262144.0,2024.9,218.83,2857.19
1,218,1000,524288.0,4766.91,856.68,6401.87
1,218,1000,1048576.0,10902.74,2078.84,17102.81
1,2,1000,1.0,1.62,0.1,3.14
1,2,1000,2.0,1.63,0.1,3.15
1,2,1000,4.0,1.64,0.1,3.19
1,2,1000,8.0,1.64,0.1,3.18
1,2,1000,16.0,1.63,0.1,3.15
1,2,1000,32.0,1.71,0.1,3.32
1,2,1000,64.0,2.1,0.1,4.1
1,2,1000,128.0,1.71,0.11,3.31
1,2,1000,256.0,2.32,0.54,4.1
1,2,1000,512.0,2.29,0.34,4.24
1,2,1000,1024.0,2.86,0.95,4.78
1,2,1000,2048.0,3.45,2.92,3.98
1,2,1000,4096.0,4.33,4.1,4.57
1,2,1000,8192.0,5.47,5.42,5.52
1,2,1000,16384.0,7.06,6.88,7.23
1,2,1000,32768.0,8.35,8.07,8.63
1,2,1000,65536.0,12.42,10.93,13.9
1,2,1000,131072.0,17.89,16.4,19.38
1,2,1000,262144.0,28.53,27.06,30.01
1,2,1000,524288.0,49.73,48.26,51.2
1,2,1000,1048576.0,92.37,90.76,93.99
1,242,1000,1.0,57.12,1.72,113.94
1,242,1000,2.0,58.12,0.74,117.82
1,242,1000,4.0,57.06,0.74,115.6
1,242,1000,8.0,56.04,0.74,113.72
1,242,1000,16.0,55.36,0.71,112.23
1,242,1000,32.0,55.91,0.86,113.1
1,242,1000,64.0,56.15,0.94,113.97
1,242,1000,128.0,77.71,0.98,144.34
1,242,1000,256.0,93.1,3.04,174.73
1,242,1000,512.0,88.49,1.55,166.66
1,242,1000,1024.0,92.47,3.11,173.71
1,242,1000,2048.0,127.15,1.65,220.4
1,242,1000,4096.0,160.23,1.98,269.29
1,242,1000,8192.0,230.23,2.79,375.41
1,242,1000,16384.0,157.55,4.13,280.12
1,242,1000,32768.0,294.63,5.39,508.58
1,242,1000,65536.0,659.8,19.98,1056.14
1,242,1000,131072.0,1308.1,66.49,1977.92
1,242,1000,262144.0,2686.03,199.57,3783.95
1,242,1000,524288.0,5907.52,1278.36,7949.55
1,242,1000,1048576.0,12849.53,6876.36,16224.98
1,110,1000,1.0,23.93,1.19,48.16
1,110,1000,2.0,24.7,1.22,49.41
1,110,1000,4.0,24.56,1.22,49.17
1,110,1000,8.0,24.55,1.22,49.23
1,110,1000,16.0,24.6,1.21,49.42
1,110,1000,32.0,27.16,1.29,53.23
1,110,1000,64.0,26.91,1.26,53.14
1,110,1000,128.0,33.26,1.37,62.09
1,110,1000,256.0,36.43,1.86,69.46
1,110,1000,512.0,37.18,2.02,70.83
1,110,1000,1024.0,40.1,2.42,75.21
1,110,1000,2048.0,55.0,2.07,96.64
1,110,1000,4096.0,69.62,2.63,119.15
1,110,1000,8192.0,100.25,3.5,166.82
1,110,1000,16384.0,71.22,3.87,122.06
1,110,1000,32768.0,130.29,5.62,227.55
1,110,1000,65536.0,257.4,10.39,436.08
1,110,1000,131072.0,624.24,53.94,888.82
1,110,1000,262144.0,1311.39,295.54,1746.95
1,110,1000,524288.0,2884.92,1542.38,3821.26
1,110,1000,1048576.0,6334.91,4153.35,7946.37
1,18,1000,1.0,3.9,1.03,6.41
1,18,1000,2.0,3.91,1.07,6.53
1,18,1000,4.0,4.07,1.14,6.87
1,18,1000,8.0,4.05,0.98,6.83
1,18,1000,16.0,4.23,1.27,7.01
1,18,1000,32.0,4.3,1.44,7.14
1,18,1000,64.0,4.59,1.42,7.67
1,18,1000,128.0,5.13,1.59,8.74
1,18,1000,256.0,6.49,2.52,10.89
1,18,1000,512.0,6.71,2.69,11.11
1,18,1000,1024.0,7.46,3.2,12.07
1,18,1000,2048.0,8.52,2.58,14.75
1,18,1000,4096.0,10.72,3.03,19.0
1,18,1000,8192.0,15.17,3.93,27.2
1,18,1000,16384.0,12.28,5.28,18.64
1,18,1000,32768.0,20.86,6.49,39.29
1,18,1000,65536.0,37.67,11.37,60.57
1,18,1000,131072.0,88.41,16.3,136.1
1,18,1000,262144.0,185.7,28.83,280.94
1,18,1000,524288.0,383.24,62.77,577.22
1,18,1000,1048576.0,1079.85,804.98,1362.8
1,154,1000,1.0,36.88,1.18,73.26
1,154,1000,2.0,36.2,1.1,72.08
1,154,1000,4.0,36.42,1.03,72.45
1,154,1000,8.0,36.28,1.03,72.22
1,154,1000,16.0,38.1,1.04,75.85
1,154,1000,32.0,36.85,1.06,73.25
1,154,1000,64.0,38.29,1.17,76.35
1,154,1000,128.0,50.44,1.49,92.83
1,154,1000,256.0,53.52,1.69,101.07
1,154,1000,512.0,55.54,1.89,104.37
1,154,1000,1024.0,57.87,2.35,109.1
1,154,1000,2048.0,78.83,1.88,137.47
1,154,1000,4096.0,99.52,2.39,169.22
1,154,1000,8192.0,144.55,3.87,237.6
1,154,1000,16384.0,101.11,4.86,191.96
1,154,1000,32768.0,185.17,5.37,325.25
1,154,1000,65536.0,363.4,8.17,613.5
1,154,1000,131072.0,694.8,67.01,1036.68
1,154,1000,262144.0,1483.97,128.62,2062.35
1,154,1000,524288.0,3438.18,302.88,4587.29
1,154,1000,1048576.0,8011.28,911.23,10005.55
1,98,1000,1.0,20.68,0.99,42.53
1,98,1000,2.0,21.03,0.95,43.35
1,98,1000,4.0,20.65,0.94,42.47
1,98,1000,8.0,21.26,0.96,43.81
1,98,1000,16.0,21.26,0.85,43.83
1,98,1000,32.0,23.64,0.95,47.41
1,98,1000,64.0,23.58,0.93,47.53
1,98,1000,128.0,30.37,0.98,57.72
1,98,1000,256.0,32.62,1.46,63.07
1,98,1000,512.0,32.33,1.58,63.0
1,98,1000,1024.0,35.74,2.07,67.95
1,98,1000,2048.0,48.53,1.67,86.15
1,98,1000,4096.0,61.92,2.19,106.82
1,98,1000,8192.0,88.83,2.85,149.51
1,98,1000,16384.0,63.17,4.24,107.67
1,98,1000,32768.0,115.95,5.57,200.46
1,98,1000,65536.0,225.62,8.96,378.92
1,98,1000,131072.0,562.53,53.1,798.72
1,98,1000,262144.0,1171.21,327.65,1538.53
1,98,1000,524288.0,2621.25,1448.68,3489.95
1,98,1000,1048576.0,5581.12,3930.56,6944.81
1,150,1000,1.0,34.56,0.31,70.53
1,150,1000,2.0,34.05,0.4,69.73
1,150,1000,4.0,34.51,0.37,70.28
1,150,1000,8.0,34.44,0.43,70.3
1,150,1000,16.0,35.37,0.4,72.16
1,150,1000,32.0,35.94,0.45,72.96
1,150,1000,64.0,39.59,1.67,79.58
1,150,1000,128.0,47.73,0.72,89.61
1,150,1000,256.0,52.54,0.91,100.26
1,150,1000,512.0,53.27,1.29,102.07
1,150,1000,1024.0,55.59,1.76,105.7
1,150,1000,2048.0,76.92,1.29,135.48
1,150,1000,4096.0,96.0,1.73,165.01
1,150,1000,8192.0,135.78,2.33,225.48
1,150,1000,16384.0,94.51,4.19,164.21
1,150,1000,32768.0,177.69,6.52,317.73
1,150,1000,65536.0,351.01,8.56,577.02
1,150,1000,131072.0,797.28,56.21,1140.18
1,150,1000,262144.0,1688.57,269.52,2290.44
1,150,1000,524288.0,3815.17,1778.01,5027.52
1,150,1000,1048576.0,8574.95,5221.81,10674.49
1,78,1000,1.0,18.16,1.87,36.68
1,78,1000,2.0,17.7,1.1,35.67
1,78,1000,4.0,17.48,1.11,35.25
1,78,1000,8.0,17.49,1.09,35.33
1,78,1000,16.0,17.41,1.04,35.19
1,78,1000,32.0,19.2,1.16,38.05
1,78,1000,64.0,18.82,1.13,37.55
1,78,1000,128.0,24.48,1.24,45.93
1,78,1000,256.0,26.48,1.7,50.34
1,78,1000,512.0,26.16,1.8,50.21
1,78,1000,1024.0,28.51,2.31,53.76
1,78,1000,2048.0,38.32,1.95,68.32
1,78,1000,4096.0,48.29,2.44,83.8
1,78,1000,8192.0,69.73,3.35,118.49
1,78,1000,16384.0,48.18,4.9,82.63
1,78,1000,32768.0,88.34,5.4,156.18
1,78,1000,65536.0,169.98,8.6,294.93
1,78,1000,131072.0,338.15,14.93,574.93
1,78,1000,262144.0,966.7,425.99,1276.65
1,78,1000,524288.0,2139.98,1334.83,2862.35
1,78,1000,1048576.0,4536.35,3200.01,5729.81
1,230,1000,1.0,54.47,0.88,109.35
1,230,1000,2.0,55.11,1.74,110.24
1,230,1000,4.0,52.77,0.81,106.22
1,230,1000,8.0,53.02,0.82,107.5
1,230,1000,16.0,53.03,0.89,106.83
1,230,1000,32.0,53.68,0.94,107.8
1,230,1000,64.0,54.15,1.03,108.98
1,230,1000,128.0,74.26,1.33,136.98
1,230,1000,256.0,81.26,1.74,152.77
1,230,1000,512.0,87.42,2.06,164.74
1,230,1000,1024.0,93.04,2.96,176.17
1,230,1000,2048.0,121.73,2.05,210.68
1,230,1000,4096.0,153.3,2.54,257.72
1,230,1000,8192.0,218.37,3.19,354.14
1,230,1000,16384.0,148.21,4.14,258.34
1,230,1000,32768.0,278.8,5.28,475.82
1,230,1000,65536.0,618.48,19.94,976.46
1,230,1000,131072.0,1240.0,64.8,1867.34
1,230,1000,262144.0,2515.96,194.25,3475.84
1,230,1000,524288.0,5538.88,1321.26,7371.75
1,230,1000,1048576.0,12774.92,6681.25,16109.95
1,14,1000,1.0,3.69,0.27,6.41
1,14,1000,2.0,3.67,0.26,6.31
1,14,1000,4.0,3.66,0.25,6.28
1,14,1000,8.0,3.72,0.25,6.37
1,14,1000,16.0,3.78,0.27,6.42
1,14,1000,32.0,4.02,0.34,6.7
1,14,1000,64.0,4.25,0.28,7.02
1,14,1000,128.0,4.86,0.73,8.21
1,14,1000,256.0,5.97,1.22,10.13
1,14,1000,512.0,5.97,1.37,10.03
1,14,1000,1024.0,6.7,1.85,11.07
1,14,1000,2048.0,7.53,1.38,13.13
1,14,1000,4096.0,9.23,1.94,16.3
1,14,1000,8192.0,13.31,3.14,23.6
1,14,1000,16384.0,11.09,5.81,14.98
1,14,1000,32768.0,17.31,8.29,24.63
1,14,1000,65536.0,31.42,9.95,47.59
1,14,1000,131072.0,68.68,16.95,103.55
1,14,1000,262144.0,144.8,31.96,217.62
1,14,1000,524288.0,250.61,62.57,356.02
1,14,1000,1048576.0,862.81,641.64,1080.37
1,22,1000,1.0,4.31,0.53,7.66
1,22,1000,2.0,4.33,0.49,7.72
1,22,1000,4.0,4.46,0.47,7.93
1,22,1000,8.0,4.66,0.41,8.41
1,22,1000,16.0,5.01,0.44,9.04
1,22,1000,32.0,5.06,0.52,9.09
1,22,1000,64.0,5.11,0.52,9.14
1,22,1000,128.0,5.92,0.71,10.61
1,22,1000,256.0,6.67,1.12,11.85
1,22,1000,512.0,6.69,1.29,11.8
1,22,1000,1024.0,7.44,1.41,12.82
1,22,1000,2048.0,9.36,1.05,16.64
1,22,1000,4096.0,12.25,1.92,21.71
1,22,1000,8192.0,19.36,3.11,34.16
1,22,1000,16384.0,14.03,5.19,22.51
1,22,1000,32768.0,23.73,6.52,40.17
1,22,1000,65536.0,46.99,9.84,75.56
1,22,1000,131072.0,99.11,16.28,150.65
1,22,1000,262144.0,224.87,29.04,334.74
1,22,1000,524288.0,611.14,409.13,787.24
1,22,1000,1048576.0,1272.31,988.8,1591.35
1,54,1000,1.0,9.24,0.53,17.62
1,54,1000,2.0,9.4,0.48,18.21
1,54,1000,4.0,9.39,0.5,18.09
1,54,1000,8.0,9.87,0.49,18.98
1,54,1000,16.0,9.18,0.47,17.52
1,54,1000,32.0,9.64,0.6,18.37
1,54,1000,64.0,9.57,0.56,18.28
1,54,1000,128.0,11.98,0.79,22.96
1,54,1000,256.0,13.39,1.53,25.09
1,54,1000,512.0,13.36,1.37,25.03
1,54,1000,1024.0,14.18,1.79,26.27
1,54,1000,2048.0,20.46,1.57,38.91
1,54,1000,4096.0,26.98,2.11,51.07
1,54,1000,8192.0,38.65,2.95,72.97
1,54,1000,16384.0,29.04,4.31,57.06
1,54,1000,32768.0,56.75,6.16,104.61
1,54,1000,65536.0,117.94,9.55,198.99
1,54,1000,131072.0,229.86,16.48,387.6
1,54,1000,262144.0,695.31,384.32,913.21
1,54,1000,524288.0,1516.19,1012.93,1995.64
1,54,1000,1048576.0,2942.26,2246.84,3697.62
1,66,1000,1.0,13.76,0.8,28.94
1,66,1000,2.0,14.04,0.8,29.6
1,66,1000,4.0,15.78,2.28,31.76
1,66,1000,8.0,14.12,0.8,29.81
1,66,1000,16.0,14.11,0.82,29.82
1,66,1000,32.0,15.55,0.94,32.0
1,66,1000,64.0,15.26,0.93,31.62
1,66,1000,128.0,19.39,0.97,38.15
1,66,1000,256.0,21.13,1.42,41.29
1,66,1000,512.0,21.19,1.58,41.45
1,66,1000,1024.0,23.4,2.1,44.8
1,66,1000,2048.0,31.5,1.72,56.86
1,66,1000,4096.0,39.51,2.23,69.64
1,66,1000,8192.0,56.74,2.84,98.39
1,66,1000,16384.0,40.84,4.61,70.79
1,66,1000,32768.0,74.02,5.96,128.93
1,66,1000,65536.0,141.87,9.37,243.36
1,66,1000,131072.0,298.82,15.85,498.46
1,66,1000,262144.0,837.9,358.89,1115.77
1,66,1000,524288.0,1838.17,1162.28,2469.32
1,66,1000,1048576.0,3784.81,2974.27,4812.39
1,170,1000,1.0,39.95,0.67,79.64
1,170,1000,2.0,39.21,0.71,78.45
1,170,1000,4.0,39.45,0.77,78.85
1,170,1000,8.0,39.51,0.75,78.79
1,170,1000,16.0,40.11,0.83,80.06
1,170,1000,32.0,43.09,0.99,85.84
1,170,1000,64.0,41.66,0.98,83.31
1,170,1000,128.0,54.31,1.27,100.41
1,170,1000,256.0,59.51,1.61,112.15
1,170,1000,512.0,62.35,1.9,117.63
1,170,1000,1024.0,64.1,2.27,120.96
1,170,1000,2048.0,87.5,1.82,152.51
1,170,1000,4096.0,110.48,2.33,187.14
1,170,1000,8192.0,159.29,3.5,261.39
1,170,1000,16384.0,109.68,4.63,205.71
1,170,1000,32768.0,204.66,5.23,350.17
1,170,1000,65536.0,472.89,18.71,741.15
1,170,1000,131072.0,945.29,64.11,1404.27
1,170,1000,262144.0,1933.08,287.56,2634.72
1,170,1000,524288.0,4232.65,1615.53,5603.86
1,170,1000,1048576.0,9696.85,5695.8,12299.28
1,30,1000,1.0,5.27,0.47,9.6
1,30,1000,2.0,5.4,0.37,9.99
1,30,1000,4.0,5.94,0.4,11.01
1,30,1000,8.0,5.97,0.38,10.95
1,30,1000,16.0,5.88,0.41,10.77
1,30,1000,32.0,6.19,0.49,11.34
1,30,1000,64.0,6.18,0.49,11.38
1,30,1000,128.0,7.37,0.53,13.76
1,30,1000,256.0,8.31,1.09,15.45
1,30,1000,512.0,10.05,2.77,17.36
1,30,1000,1024.0,10.36,2.49,18.31
1,30,1000,2048.0,12.12,1.33,22.52
1,30,1000,4096.0,15.73,1.8,29.57
1,30,1000,8192.0,22.54,2.52,42.8
1,30,1000,16384.0,17.29,4.91,31.42
1,30,1000,32768.0,30.0,7.99,53.82
1,30,1000,65536.0,58.03,10.25,97.65
1,30,1000,131072.0,126.31,16.38,199.94
1,30,1000,262144.0,254.62,28.69,395.73
1,30,1000,524288.0,832.42,551.43,1098.19
1,30,1000,1048576.0,1651.25,1348.26,2087.72
1,142,1000,1.0,32.94,1.18,65.73
1,142,1000,2.0,32.4,1.24,65.23
1,142,1000,4.0,32.38,1.16,65.0
1,142,1000,8.0,32.27,1.11,64.88
1,142,1000,16.0,32.38,1.09,65.22
1,142,1000,32.0,33.04,1.17,66.46
1,142,1000,64.0,34.71,2.92,68.79
1,142,1000,128.0,44.55,1.27,83.22
1,142,1000,256.0,47.82,1.56,91.11
1,142,1000,512.0,48.1,1.89,91.71
1,142,1000,1024.0,52.69,2.2,98.96
1,142,1000,2048.0,71.22,1.86,125.03
1,142,1000,4096.0,91.98,2.34,157.61
1,142,1000,8192.0,129.96,3.23,215.23
1,142,1000,16384.0,89.71,5.1,159.41
1,142,1000,32768.0,167.72,6.05,292.51
1,142,1000,65536.0,333.33,8.28,567.42
1,142,1000,131072.0,788.34,74.09,1145.01
1,142,1000,262144.0,1485.27,348.49,2005.58
1,142,1000,524288.0,3237.4,1409.2,4293.4
1,142,1000,1048576.0,7480.15,2707.67,9256.97
1,166,1000,1.0,38.38,0.51,77.68
1,166,1000,2.0,36.69,0.6,74.36
1,166,1000,4.0,38.32,0.6,77.38
1,166,1000,8.0,39.06,0.59,78.82
1,166,1000,16.0,39.31,0.67,79.23
1,166,1000,32.0,42.66,2.08,84.29
1,166,1000,64.0,39.2,0.82,78.94
1,166,1000,128.0,56.55,1.23,104.55
1,166,1000,256.0,57.82,1.42,109.84
1,166,1000,512.0,60.32,1.85,113.81
1,166,1000,1024.0,61.81,2.33,117.06
1,166,1000,2048.0,85.52,1.86,149.28
1,166,1000,4096.0,103.2,2.18,175.94
1,166,1000,8192.0,155.54,2.97,256.29
1,166,1000,16384.0,106.32,3.76,185.45
1,166,1000,32768.0,199.55,5.18,340.69
1,166,1000,65536.0,395.13,8.67,665.85
1,166,1000,131072.0,929.84,66.84,1384.19
1,166,1000,262144.0,1635.89,272.32,2262.13
1,166,1000,524288.0,3681.99,905.65,4933.37
1,166,1000,1048576.0,8621.39,1840.4,10743.01
1,198,1000,1.0,45.23,0.69,91.37
1,198,1000,2.0,52.98,0.76,106.96
1,198,1000,4.0,45.48,0.67,92.07
1,198,1000,8.0,45.68,0.68,92.52
1,198,1000,16.0,45.71,0.76,92.46
1,198,1000,32.0,45.89,0.81,92.63
1,198,1000,64.0,46.25,0.85,93.35
1,198,1000,128.0,63.01,1.12,117.57
1,198,1000,256.0,70.0,1.52,131.77
1,198,1000,512.0,70.59,1.76,133.34
1,198,1000,1024.0,73.78,2.35,139.21
1,198,1000,2048.0,109.91,2.54,192.75
1,198,1000,4096.0,131.18,2.97,221.82
1,198,1000,8192.0,183.8,3.0,300.4
1,198,1000,16384.0,128.64,3.79,226.79
1,198,1000,32768.0,243.21,5.26,419.71
1,198,1000,65536.0,554.3,17.72,873.18
1,198,1000,131072.0,1092.25,62.79,1635.29
1,198,1000,262144.0,2241.41,236.2,3115.29
1,198,1000,524288.0,4612.57,1425.46,6133.87
1,198,1000,1048576.0,10779.99,6080.55,13823.73
1,194,1000,1.0,44.27,0.82,90.01
1,194,1000,2.0,44.13,0.86,90.0
1,194,1000,4.0,45.82,1.07,93.17
1,194,1000,8.0,44.55,0.84,93.0
1,194,1000,16.0,46.91,1.66,94.71
1,194,1000,32.0,44.33,0.94,89.85
1,194,1000,64.0,45.07,0.97,91.5
1,194,1000,128.0,60.69,1.04,113.52
1,194,1000,256.0,67.14,1.41,127.32
1,194,1000,512.0,67.75,1.69,128.67
1,194,1000,1024.0,71.43,2.11,134.77
1,194,1000,2048.0,99.02,1.74,172.58
1,194,1000,4096.0,131.16,2.11,223.5
1,194,1000,8192.0,180.85,2.86,295.78
1,194,1000,16384.0,126.11,4.2,223.67
1,194,1000,32768.0,233.62,5.42,408.0
1,194,1000,65536.0,539.62,19.03,854.15
1,194,1000,131072.0,1062.85,61.36,1603.21
1,194,1000,262144.0,2200.44,252.68,3055.8
1,194,1000,524288.0,4517.16,1391.68,6057.25
1,194,1000,1048576.0,10363.09,5560.81,13205.25
1,250,1000,1.0,61.42,0.94,122.11
1,250,1000,2.0,61.86,1.13,123.42
1,250,1000,4.0,58.95,1.95,117.22
1,250,1000,8.0,58.11,1.53,115.53
1,250,1000,16.0,58.02,0.93,115.57
1,250,1000,32.0,58.46,1.16,116.38
1,250,1000,64.0,59.11,1.13,117.89
1,250,1000,128.0,84.01,1.37,156.61
1,250,1000,256.0,93.43,1.86,174.67
1,250,1000,512.0,93.04,2.11,173.69
1,250,1000,1024.0,96.76,2.61,179.43
1,250,1000,2048.0,133.1,2.13,231.2
1,250,1000,4096.0,167.27,2.75,279.89
1,250,1000,8192.0,238.61,3.48,386.66
1,250,1000,16384.0,166.89,3.63,299.65
1,250,1000,32768.0,313.37,5.0,539.46
1,250,1000,65536.0,686.76,29.42,1094.87
1,250,1000,131072.0,1369.29,78.3,2075.93
1,250,1000,262144.0,2773.4,230.67,3899.63
1,250,1000,524288.0,6033.11,1322.14,8105.02
1,250,1000,1048576.0,13438.69,7110.87,17045.93
1,94,1000,1.0,21.54,2.36,42.3
1,94,1000,2.0,22.17,2.4,43.92
1,94,1000,4.0,21.88,1.27,43.9
1,94,1000,8.0,21.29,1.31,42.63
1,94,1000,16.0,21.26,1.17,42.65
1,94,1000,32.0,23.36,1.27,45.92
1,94,1000,64.0,23.06,1.24,45.61
1,94,1000,128.0,29.53,1.36,55.25
1,94,1000,256.0,31.5,1.82,60.07
1,94,1000,512.0,31.86,1.94,60.8
1,94,1000,1024.0,34.08,2.33,64.2
1,94,1000,2048.0,46.98,2.06,82.85
1,94,1000,4096.0,58.6,2.58,100.91
1,94,1000,8192.0,83.3,3.35,139.89
1,94,1000,16384.0,60.67,3.74,102.99
1,94,1000,32768.0,110.8,5.36,188.74
1,94,1000,65536.0,215.51,8.57,380.4
1,94,1000,131072.0,543.79,69.09,758.07
1,94,1000,262144.0,1141.89,417.78,1511.32
1,94,1000,524288.0,2471.09,1460.26,3260.64
1,94,1000,1048576.0,5437.75,3827.43,6773.4
1,6,1000,1.0,1.41,1.38,1.44
1,6,1000,2.0,1.42,1.39,1.47
1,6,1000,4.0,1.41,1.35,1.44
1,6,1000,8.0,1.41,1.4,1.43
1,6,1000,16.0,1.4,1.34,1.42
1,6,1000,32.0,1.52,1.44,1.56
1,6,1000,64.0,1.86,1.45,2.23
1,6,1000,128.0,1.76,1.62,1.91
1,6,1000,256.0,2.15,1.8,2.8
1,6,1000,512.0,2.38,1.99,3.04
1,6,1000,1024.0,2.78,2.26,3.52
1,6,1000,2048.0,2.7,2.01,3.55
1,6,1000,4096.0,3.76,2.64,5.29
1,6,1000,8192.0,5.12,3.58,7.5
