mapby,p,comm,size,latency,min,max,iterations,p50,p95,p99
node,38,37,2048,13.70,6.32,20.23,1000,13.47,13.99,15.77
node,38,37,4096,14.93,7.62,22.15,1000,14.79,15.70,16.99
node,38,37,8192,20.92,8.03,32.89,1000,20.70,22.10,23.01
node,38,37,16384,38.12,9.75,59.49,1000,37.65,41.17,48.61
node,38,37,32768,100.69,11.69,154.35,1000,99.28,127.70,139.37
node,38,37,65536,173.18,15.08,206.69,1000,172.55,173.28,176.85
node,38,37,131072,360.53,135.15,403.18,1000,360.41,361.98,363.59
node,38,37,262144,743.61,516.89,797.40,1000,741.58,745.89,918.89
node,38,37,524288,1540.24,1282.40,1589.06,1000,1533.47,1540.16,1720.54
node,38,37,1048576,3122.65,2881.63,3178.02,1000,3100.02,3263.53,3290.64
node,39,38,1,14.76,6.29,22.37,1000,14.57,15.15,16.41
node,39,38,2,14.71,6.29,22.51,1000,14.57,15.01,16.24
node,39,38,4,14.78,6.39,22.66,1000,14.60,15.08,17.95
node,39,38,8,14.71,6.40,22.44,1000,14.62,15.06,17.68
node,39,38,16,14.65,6.34,22.45,1000,14.60,14.98,15.81
node,39,38,32,14.73,6.42,22.41,1000,14.64,15.03,16.45
node,39,38,64,14.71,7.16,22.40,1000,14.57,15.29,16.15
node,39,38,128,15.13,6.83,22.85,1000,15.12,15.74,17.12
node,39,38,256,15.82,7.61,23.55,1000,15.76,16.45,17.30
node,39,38,512,16.43,7.74,24.14,1000,16.43,16.98,18.31
node,39,38,1024,13.33,6.77,19.33,1000,12.98,16.04,16.69
node,39,38,2048,13.51,6.00,20.10,1000,13.47,14.05,15.77
node,39,38,4096,15.25,7.54,22.40,1000,14.99,16.11,16.96
node,39,38,8192,21.21,7.95,33.42,1000,21.08,22.38,23.01
node,39,38,16384,41.45,11.98,64.52,1000,39.06,46.88,55.89
node,39,38,32768,109.01,11.77,167.31,1000,108.36,133.96,139.31
node,39,38,65536,175.94,15.24,212.64,1000,175.20,175.98,177.19
node,39,38,131072,366.83,134.85,414.10,1000,366.45,368.67,369.81
node,39,38,262144,763.74,524.28,821.78,1000,760.84,764.75,942.41
node,39,38,524288,1576.99,1320.53,1632.34,1000,1570.56,1574.82,1755.14
node,39,38,1048576,3220.81,2954.39,3278.88,1000,3184.71,3356.15,3377.52
node,40,39,1,15.35,6.92,23.79,1000,15.15,15.91,18.47
node,40,39,2,15.41,6.94,23.96,1000,15.11,15.78,18.50
node,40,39,4,15.22,6.87,23.72,1000,15.12,15.55,17.56
node,40,39,8,15.19,6.86,23.70,1000,15.11,15.59,17.02
node,40,39,16,15.24,6.92,23.73,1000,15.12,15.58,16.83
node,40,39,32,15.24,6.92,23.75,1000,15.20,15.59,16.69
node,40,39,64,15.35,7.58,23.34,1000,15.27,15.99,17.11
node,40,39,128,15.74,7.32,24.17,1000,15.70,16.33,17.85
node,40,39,256,16.52,8.12,24.51,1000,16.43,17.14,18.66
node,40,39,512,17.07,8.07,25.52,1000,17.03,17.59,19.29
node,40,39,1024,14.07,7.50,20.18,1000,13.58,16.63,17.15
node,40,39,2048,13.83,5.82,20.42,1000,13.61,14.22,15.67
node,40,39,4096,15.47,7.62,22.71,1000,15.31,16.54,17.53
node,40,39,8192,21.73,8.09,33.97,1000,21.61,22.97,23.69
node,40,39,16384,42.94,10.07,67.37,1000,40.43,50.85,56.05
node,40,39,32768,119.37,12.09,182.53,1000,118.20,144.90,150.38
node,40,39,65536,178.78,15.03,216.91,1000,177.99,178.77,180.49
node,40,39,131072,373.34,136.76,425.35,1000,372.58,375.25,378.10
node,40,39,262144,783.78,529.70,840.97,1000,784.38,785.73,961.69
node,40,39,524288,1612.55,1357.09,1672.65,1000,1610.25,1612.01,1796.61
node,40,39,1048576,3298.54,3020.55,3357.21,1000,3270.32,3438.13,3460.66
node,41,40,1,15.17,6.61,23.04,1000,15.07,15.67,17.17
node,41,40,2,15.36,6.62,23.18,1000,15.05,15.48,17.44
node,41,40,4,15.09,6.57,22.89,1000,15.05,15.44,16.51
node,41,40,8,15.17,6.60,22.95,1000,15.05,15.56,17.53
node,41,40,16,15.13,6.60,22.93,1000,15.08,15.42,16.82
node,41,40,32,15.23,6.68,23.08,1000,15.18,15.59,17.25
node,41,40,64,15.58,7.63,23.34,1000,15.53,16.07,16.77
node,41,40,128,15.86,7.17,23.82,1000,15.80,16.33,17.99
node,41,40,256,16.74,8.16,24.53,1000,16.67,17.26,18.86
node,41,40,512,17.14,7.87,25.04,1000,17.09,17.72,19.39
node,41,40,1024,13.84,7.16,19.71,1000,13.66,14.90,16.90
node,41,40,2048,13.78,5.83,20.26,1000,13.56,14.18,15.16
node,41,40,4096,15.78,7.64,22.93,1000,15.49,16.79,18.11
node,41,40,8192,21.97,7.97,34.27,1000,21.91,23.12,23.85
node,41,40,16384,41.92,10.06,65.71,1000,40.96,48.72,56.14
node,41,40,32768,125.71,12.02,191.51,1000,125.35,150.62,158.37
node,41,40,65536,180.95,14.25,221.87,1000,180.41,180.97,181.78
node,41,40,131072,378.98,134.38,436.01,1000,378.95,381.96,384.19
node,41,40,262144,806.70,533.50,865.57,1000,808.33,809.58,978.61
node,41,40,524288,1661.23,1385.74,1718.42,1000,1657.11,1659.73,1843.92
node,41,40,1048576,3384.36,3107.65,3443.36,1000,3355.19,3522.06,3555.28
node,42,41,1,15.76,7.03,24.62,1000,15.60,16.28,18.14
node,42,41,2,16.67,7.73,25.67,1000,15.51,16.00,18.01
node,42,41,4,16.51,7.67,25.64,1000,15.55,16.04,17.68
node,42,41,8,15.62,6.93,24.50,1000,15.55,16.03,17.37
node,42,41,16,15.62,6.95,24.50,1000,15.54,16.00,17.41
node,42,41,32,15.71,6.99,24.60,1000,15.63,16.04,17.10
node,42,41,64,16.15,7.98,24.91,1000,16.11,16.60,18.18
node,42,41,128,16.28,7.42,25.16,1000,16.25,16.74,17.91
node,42,41,256,17.28,8.50,26.10,1000,17.24,17.73,19.34
node,42,41,512,17.59,8.16,26.48,1000,17.55,18.02,19.44
node,42,41,1024,14.47,7.71,20.82,1000,14.11,15.40,17.59
node,42,41,2048,14.24,5.95,21.36,1000,14.02,14.70,15.62
node,42,41,4096,16.10,7.80,23.80,1000,15.88,17.35,18.40
node,42,41,8192,22.47,8.16,35.36,1000,22.38,23.67,24.34
node,42,41,16384,43.28,10.24,68.00,1000,42.17,50.66,56.16
node,42,41,32768,133.30,12.26,202.04,1000,133.33,157.89,165.13
node,42,41,65536,183.71,14.92,227.55,1000,182.73,183.41,185.64
node,42,41,131072,386.39,135.68,446.24,1000,386.09,389.20,392.82
node,42,41,262144,827.29,536.96,883.96,1000,828.49,829.76,989.52
node,42,41,524288,1703.29,1395.51,1760.45,1000,1700.90,1705.74,1876.30
node,42,41,1048576,3468.47,3130.55,3551.90,1000,3436.14,3611.44,4433.13
node,43,42,1,15.91,7.24,24.85,1000,15.80,16.32,18.13
node,43,42,2,15.90,6.70,24.91,1000,15.73,16.34,18.07
node,43,42,4,15.85,6.67,24.87,1000,15.74,16.25,18.01
node,43,42,8,15.77,6.60,24.78,1000,15.72,16.09,17.77
node,43,42,16,15.81,6.65,24.78,1000,15.73,16.27,18.37
node,43,42,32,15.96,6.76,24.93,1000,15.81,16.25,18.41
node,43,42,64,16.42,7.76,25.33,1000,16.36,16.80,18.81
node,43,42,128,16.58,7.27,25.62,1000,16.51,16.99,18.83
node,43,42,256,17.54,8.27,26.49,1000,17.50,17.93,18.87
node,43,42,512,17.87,7.98,26.87,1000,17.80,18.28,20.03
node,43,42,1024,14.77,7.67,21.36,1000,14.46,15.85,17.61
node,43,42,2048,14.16,5.80,21.43,1000,13.90,14.54,16.09
node,43,42,4096,16.33,7.68,24.30,1000,16.07,17.58,19.14
node,43,42,8192,22.91,8.17,35.97,1000,22.83,24.19,25.21
node,43,42,16384,45.22,10.26,71.01,1000,43.43,55.86,63.46
node,43,42,32768,139.36,12.60,209.80,1000,140.26,162.81,169.94
node,43,42,65536,186.25,14.54,233.49,1000,185.01,185.60,188.63
node,43,42,131072,393.02,137.51,457.55,1000,393.14,396.48,400.54
node,43,42,262144,848.43,539.67,910.11,1000,848.78,851.04,1010.28
node,43,42,524288,1747.21,1412.20,1809.75,1000,1735.24,1742.35,1925.01
node,43,42,1048576,3548.70,3264.54,3611.75,1000,3519.16,3690.47,3713.05
node,44,43,1,16.28,6.84,25.47,1000,16.15,16.89,19.31
node,44,43,2,16.19,6.73,25.35,1000,16.07,16.69,19.22
node,44,43,4,16.22,6.72,25.40,1000,16.08,16.60,17.93
node,44,43,8,16.15,6.72,25.30,1000,16.09,16.55,17.96
node,44,43,16,16.22,6.75,25.36,1000,16.10,16.61,18.20
node,44,43,32,16.26,6.80,25.44,1000,16.20,16.63,18.22
node,44,43,64,16.80,7.87,25.92,1000,16.73,17.23,18.25
node,44,43,128,16.94,7.34,26.22,1000,16.90,17.40,18.52
node,44,43,256,18.06,8.52,27.33,1000,17.94,18.43,20.80
node,44,43,512,18.31,8.14,27.71,1000,18.25,18.76,20.46
node,44,43,1024,15.14,7.87,22.07,1000,14.88,16.28,18.47
node,44,43,2048,14.31,5.65,21.75,1000,14.11,14.83,16.58
node,44,43,4096,16.72,7.87,24.73,1000,16.24,17.89,19.62
node,44,43,8192,23.54,8.52,36.89,1000,23.17,24.33,25.29
node,44,43,16384,46.47,10.38,72.70,1000,44.54,55.93,63.65
node,44,43,32768,145.04,12.54,216.94,1000,145.10,168.07,176.49
node,44,43,65536,188.25,15.07,238.01,1000,187.56,188.15,189.51
node,44,43,131072,400.89,138.24,467.63,1000,400.65,404.71,445.59
node,44,43,262144,865.07,543.03,927.91,1000,867.16,868.96,1036.31
node,44,43,524288,1777.51,1479.91,1844.41,1000,1773.48,1778.39,1957.39
node,44,43,1048576,3636.59,3302.72,3701.66,1000,3602.50,3774.25,3794.88
node,45,44,1,16.22,6.47,25.58,1000,16.10,16.74,18.76
node,45,44,2,16.14,6.43,25.60,1000,16.04,16.45,17.52
node,45,44,4,16.28,6.43,25.77,1000,16.07,16.64,17.38
node,45,44,8,16.18,6.43,25.59,1000,16.11,16.55,17.86
node,45,44,16,16.19,6.44,25.61,1000,16.10,16.55,18.03
node,45,44,32,16.31,6.52,25.80,1000,16.21,16.65,17.84
node,45,44,64,16.85,7.56,26.24,1000,16.80,17.34,18.97
node,45,44,128,17.05,7.10,26.45,1000,16.96,17.47,19.23
node,45,44,256,18.13,8.24,27.43,1000,18.00,18.69,20.51
node,45,44,512,18.39,7.88,27.82,1000,18.33,18.85,20.39
node,45,44,1024,15.26,7.60,22.10,1000,14.98,17.77,18.15
node,45,44,2048,14.40,5.60,22.22,1000,14.22,14.85,16.42
node,45,44,4096,17.05,8.07,24.98,1000,16.47,18.35,19.85
node,45,44,8192,23.64,8.16,37.14,1000,23.54,24.92,25.68
node,45,44,16384,49.29,10.33,77.15,1000,45.88,59.05,66.28
node,45,44,32768,150.00,12.45,223.09,1000,149.85,170.70,179.96
node,45,44,65536,190.97,14.60,243.53,1000,190.12,190.69,192.40
node,45,44,131072,409.29,136.37,478.42,1000,409.11,412.99,419.94
node,45,44,262144,881.52,548.37,952.05,1000,882.82,885.28,1057.05
node,45,44,524288,1821.76,1518.00,1888.53,1000,1817.36,1819.74,2000.03
node,45,44,1048576,3731.14,3425.97,3801.08,1000,3685.11,3858.64,4931.62
node,46,45,1,16.64,6.78,26.19,1000,16.58,17.06,18.46
node,46,45,2,16.64,6.76,26.15,1000,16.51,16.87,18.69
node,46,45,4,16.56,6.72,26.09,1000,16.51,16.90,18.12
node,46,45,8,17.16,6.78,27.29,1000,16.51,16.90,18.50
node,46,45,16,16.62,6.78,26.13,1000,16.49,16.97,19.51
node,46,45,32,16.67,6.80,26.25,1000,16.62,17.01,18.21
node,46,45,64,17.26,7.85,26.84,1000,17.20,17.71,18.87
node,46,45,128,17.51,7.41,27.12,1000,17.38,17.88,20.01
node,46,45,256,18.48,8.42,28.03,1000,18.41,19.05,20.61
node,46,45,512,18.75,8.06,28.61,1000,18.70,19.18,20.30
node,46,45,1024,15.71,7.84,22.88,1000,15.23,16.55,18.84
node,46,45,2048,14.48,5.58,22.26,1000,14.28,15.10,16.78
node,46,45,4096,17.26,7.93,25.49,1000,16.73,18.43,19.65
node,46,45,8192,24.32,8.40,38.17,1000,24.21,25.51,26.15
node,46,45,16384,51.57,10.81,80.26,1000,47.75,62.15,68.87
node,46,45,32768,154.30,12.67,228.67,1000,153.96,176.28,186.22
node,46,45,65536,193.04,14.79,248.79,1000,192.76,193.35,194.90
node,46,45,131072,418.44,135.77,490.05,1000,418.66,422.24,516.42
node,46,45,262144,896.64,553.22,972.60,1000,900.16,902.56,1075.01
node,46,45,524288,1860.92,1545.99,1932.03,1000,1858.53,1860.64,2043.14
node,46,45,1048576,3793.45,3456.13,3866.88,1000,3767.90,3940.45,3957.36
node,47,46,1,17.01,6.84,26.59,1000,16.73,17.41,19.63
node,47,46,2,16.85,6.57,26.47,1000,16.70,17.17,19.75
node,47,46,4,16.74,6.53,26.33,1000,16.71,17.11,18.34
node,47,46,8,16.75,6.52,26.36,1000,16.66,17.06,18.72
node,47,46,16,16.74,6.58,26.28,1000,16.66,17.13,18.72
node,47,46,32,16.82,6.64,26.41,1000,16.76,17.16,19.24
node,47,46,64,17.61,7.88,27.09,1000,17.45,18.05,19.99
node,47,46,128,17.69,7.26,27.37,1000,17.63,18.12,20.56
node,47,46,256,18.78,8.36,28.45,1000,18.70,19.31,21.76
node,47,46,512,19.21,8.25,28.99,1000,18.96,19.60,21.72
node,47,46,1024,15.76,7.67,22.94,1000,15.44,16.48,18.18
node,47,46,2048,14.57,5.35,22.69,1000,14.36,15.08,16.81
node,47,46,4096,17.11,7.58,25.51,1000,16.62,18.74,20.85
node,47,46,8192,25.66,8.30,40.59,1000,24.45,25.70,26.82
node,47,46,16384,50.58,10.33,78.83,1000,48.70,62.69,69.45
node,47,46,32768,159.39,12.76,234.52,1000,159.25,180.15,192.19
node,47,46,65536,196.12,14.24,254.34,1000,195.09,195.62,197.22
node,47,46,131072,417.12,136.84,500.80,1000,419.33,427.41,477.94
node,47,46,262144,889.88,619.97,993.33,1000,879.30,917.46,1062.62
node,47,46,524288,1875.07,1617.70,1980.95,1000,1854.44,1896.47,2068.92
node,47,46,1048576,3848.51,3565.64,3955.70,1000,3806.75,3984.85,4028.10
node,48,47,1,17.25,6.80,27.25,1000,17.08,17.65,19.40
node,48,47,2,17.21,6.74,27.19,1000,17.02,17.55,20.14
node,48,47,4,17.16,6.72,27.18,1000,17.09,17.60,19.47
node,48,47,8,17.52,7.47,27.56,1000,17.07,17.62,19.40
node,48,47,16,17.13,6.70,27.12,1000,17.06,17.47,19.26
node,48,47,32,17.26,6.82,27.31,1000,17.20,17.71,19.63
node,48,47,64,17.91,7.90,27.87,1000,17.83,18.30,19.60
node,48,47,128,18.05,7.44,28.16,1000,18.00,18.50,20.07
node,48,47,256,19.13,8.48,29.22,1000,19.07,19.59,20.59
node,48,47,512,19.42,8.19,29.66,1000,19.37,19.86,21.07
node,48,47,1024,16.18,7.91,23.92,1000,15.82,17.63,19.45
node,48,47,2048,15.01,5.81,23.17,1000,14.87,15.67,16.98
node,48,47,4096,17.63,7.77,26.53,1000,17.14,19.24,21.45
node,48,47,8192,25.13,8.45,39.47,1000,24.99,26.28,27.30
node,48,47,16384,51.10,10.34,79.58,1000,49.22,60.61,66.89
node,48,47,32768,163.83,12.40,239.53,1000,163.63,184.26,194.67
node,48,47,65536,198.65,15.16,260.82,1000,197.88,198.47,200.83
node,48,47,131072,430.52,136.03,510.70,1000,426.90,440.08,599.01
node,48,47,262144,916.88,589.11,1010.57,1000,912.88,927.54,1090.26
node,48,47,524288,1925.47,1611.49,2021.05,1000,1910.56,1926.31,2103.42
node,48,47,1048576,3943.51,3589.87,4044.71,1000,3900.97,4083.98,4419.27
node,49,48,1,17.53,7.32,27.10,1000,16.69,17.54,18.98
node,49,48,2,17.68,7.54,27.41,1000,16.62,17.40,19.07
node,49,48,4,16.78,6.44,26.13,1000,16.68,17.37,18.85
node,49,48,8,16.80,6.46,26.14,1000,16.70,17.23,19.19
node,49,48,16,16.80,6.44,26.15,1000,16.69,17.33,18.96
node,49,48,32,16.88,6.54,26.23,1000,16.77,17.31,18.80
node,49,48,64,17.70,7.65,27.04,1000,17.54,18.23,20.74
node,49,48,128,17.82,7.25,27.25,1000,17.72,18.36,20.02
node,49,48,256,18.86,8.28,28.17,1000,18.78,19.38,21.05
node,49,48,512,19.29,8.19,28.72,1000,19.10,19.69,21.17
node,49,48,1024,16.15,8.10,23.16,1000,15.67,17.10,18.96
node,49,48,2048,15.25,5.71,23.50,1000,15.02,15.69,17.73
node,49,48,4096,17.66,7.61,25.90,1000,16.98,18.92,20.51
node,49,48,8192,25.53,8.28,40.23,1000,25.28,26.53,27.55
node,49,48,16384,52.37,10.26,81.19,1000,50.58,62.10,71.21
node,49,48,32768,168.08,12.56,244.22,1000,168.20,187.75,196.31
node,49,48,65536,200.99,14.32,264.93,1000,200.34,200.95,202.32
node,49,48,131072,445.42,134.13,520.69,1000,445.28,449.77,451.47
node,49,48,262144,956.64,622.43,1037.73,1000,952.33,960.31,1131.16
node,49,48,524288,1986.68,1657.62,2066.77,1000,1971.23,1983.32,2164.42
node,49,48,1048576,4056.07,3718.35,4137.22,1000,4009.93,4186.36,4206.73
node,50,49,1,17.22,6.77,27.95,1000,17.09,18.02,19.90
node,50,49,2,17.11,6.69,27.82,1000,17.01,17.65,19.32
node,50,49,4,17.14,6.74,27.88,1000,17.06,17.66,18.79
node,50,49,8,17.21,6.77,27.96,1000,17.06,17.61,19.52
node,50,49,16,17.92,7.60,28.91,1000,17.09,17.60,18.63
node,50,49,32,17.24,6.83,27.95,1000,17.18,17.62,19.09
node,50,49,64,17.90,7.85,28.46,1000,17.85,18.35,19.68
node,50,49,128,18.05,7.46,28.75,1000,17.99,18.52,19.83
node,50,49,256,19.16,8.43,29.89,1000,19.00,19.52,21.92
node,50,49,512,19.48,8.24,30.34,1000,19.30,19.77,21.25
node,50,49,1024,15.97,7.95,24.20,1000,15.79,16.81,18.42
node,50,49,2048,15.48,5.95,24.25,1000,15.25,16.01,16.90
node,50,49,4096,17.98,7.78,27.21,1000,17.42,19.45,21.54
node,50,49,8192,26.11,8.50,41.82,1000,25.98,27.28,28.40
node,50,49,16384,53.96,10.36,86.87,1000,52.62,64.12,70.49
node,50,49,32768,176.91,12.51,262.08,1000,176.40,197.22,211.47
node,50,49,65536,204.13,14.46,270.53,1000,203.23,203.88,206.90
node,50,49,131072,449.11,136.11,531.75,1000,453.65,458.79,550.27
node,50,49,262144,964.93,613.49,1059.46,1000,969.18,978.19,1144.08
node,50,49,524288,2011.97,1666.79,2102.64,1000,2009.70,2018.06,2198.57
node,50,49,1048576,4152.15,3794.68,4244.12,1000,4091.22,4264.81,7643.36
node,51,50,1,17.37,6.54,28.18,1000,17.22,18.16,20.67
node,51,50,2,17.30,6.50,28.15,1000,17.16,17.88,19.04
node,51,50,4,17.47,6.67,28.36,1000,17.22,17.83,19.60
node,51,50,8,17.29,6.52,28.13,1000,17.21,17.68,18.80
node,51,50,16,17.29,6.49,28.15,1000,17.22,17.72,18.84
node,51,50,32,17.40,6.55,28.22,1000,17.30,17.85,19.28
node,51,50,64,18.09,7.68,28.80,1000,18.02,18.52,19.96
node,51,50,128,18.29,7.34,29.09,1000,18.19,18.76,20.62
node,51,50,256,19.27,8.20,30.12,1000,19.17,19.71,21.73
node,51,50,512,19.52,7.91,30.43,1000,19.39,19.90,21.16
node,51,50,1024,16.31,7.94,24.66,1000,15.93,17.06,19.17
node,51,50,2048,15.47,5.93,24.64,1000,15.28,16.11,17.46
node,51,50,4096,19.25,7.41,30.05,1000,17.47,19.74,21.18
node,51,50,8192,26.70,8.71,43.36,1000,26.61,27.78,29.38
node,51,50,16384,58.41,10.68,96.08,1000,57.34,71.53,77.23
node,51,50,32768,186.21,12.92,278.68,1000,185.76,207.99,223.64
node,51,50,65536,206.78,14.77,275.59,1000,205.96,206.49,207.19
node,51,50,131072,453.69,137.40,548.66,1000,458.93,466.64,564.62
node,51,50,262144,977.39,612.08,1077.91,1000,984.89,996.71,1126.75
node,51,50,524288,2046.96,1687.20,2144.35,1000,2046.98,2059.20,2241.81
node,51,50,1048576,4245.51,3850.94,4347.74,1000,4170.24,4348.67,8244.46
node,52,51,1,17.66,6.67,28.73,1000,17.56,18.15,19.34
node,52,51,2,17.71,6.72,28.75,1000,17.55,18.17,19.75
node,52,51,4,17.67,6.70,28.74,1000,17.56,18.20,20.32
node,52,51,8,17.62,6.63,28.69,1000,17.55,18.08,19.16
node,52,51,16,17.60,6.58,28.64,1000,17.53,18.03,19.54
node,52,51,32,17.81,6.76,28.90,1000,17.69,18.14,19.73
node,52,51,64,18.40,7.78,29.36,1000,18.35,18.83,19.84
node,52,51,128,18.56,7.43,29.61,1000,18.49,19.14,21.15
node,52,51,256,19.57,8.26,30.64,1000,19.52,20.03,21.34
node,52,51,512,19.79,7.98,31.16,1000,19.73,20.31,22.42
node,52,51,1024,16.50,8.02,25.03,1000,16.16,17.11,18.43
node,52,51,2048,15.74,5.85,24.91,1000,15.44,16.55,17.73
node,52,51,4096,19.71,7.26,29.93,1000,17.48,19.53,21.28
node,52,51,8192,27.22,8.70,44.53,1000,27.14,28.43,29.37
node,52,51,16384,58.55,10.48,98.22,1000,57.78,69.63,75.92
node,52,51,32768,198.74,12.62,300.77,1000,198.97,218.00,228.94
node,52,51,65536,209.59,14.29,281.09,1000,208.88,209.49,212.10
node,52,51,131072,461.78,134.84,556.10,1000,466.24,474.36,613.32
node,52,51,262144,998.70,627.98,1102.37,1000,1003.97,1015.22,1189.99
node,52,51,524288,2091.98,1711.69,2197.08,1000,2082.60,2099.02,2277.37
node,52,51,1048576,4300.61,3928.36,4403.80,1000,4254.02,4426.58,5967.72
node,53,52,1,17.72,6.25,29.07,1000,17.55,18.18,20.67
node,53,52,2,17.82,6.42,29.14,1000,17.55,18.08,20.06
node,53,52,4,18.21,6.63,29.23,1000,17.55,18.13,19.57
node,53,52,8,17.62,6.27,28.97,1000,17.54,18.09,19.65
node,53,52,16,17.62,6.26,28.94,1000,17.54,18.07,19.91
node,53,52,32,17.76,6.39,29.14,1000,17.64,18.10,19.18
node,53,52,64,18.51,7.48,29.66,1000,18.41,18.95,20.75
node,53,52,128,18.90,7.35,30.20,1000,18.61,19.20,21.28
node,53,52,256,19.65,8.37,30.87,1000,19.58,20.13,21.53
node,53,52,512,20.01,7.75,31.38,1000,19.82,20.42,22.44
node,53,52,1024,16.66,7.66,25.30,1000,16.22,17.13,18.62
node,53,52,2048,15.66,5.55,25.19,1000,15.52,16.21,17.62
node,53,52,4096,18.10,7.32,28.09,1000,17.49,19.72,22.28
node,53,52,8192,28.26,8.74,47.77,1000,27.68,29.12,30.35
node,53,52,16384,61.54,10.41,103.89,1000,60.91,74.51,80.54
node,53,52,32768,209.79,12.65,318.99,1000,210.20,227.35,238.22
node,53,52,65536,212.22,14.69,286.07,1000,211.76,212.34,215.22
node,53,52,131072,464.48,136.60,570.91,1000,472.26,481.83,575.44
node,53,52,262144,1007.63,620.89,1118.90,1000,1006.25,1034.31,1190.81
node,53,52,524288,2133.35,1727.24,2246.67,1000,2110.16,2142.21,2326.85
node,53,52,1048576,4392.09,3976.22,4507.11,1000,4326.51,4507.67,7543.27
node,54,53,1,18.08,6.64,29.59,1000,17.98,18.73,20.17
node,54,53,2,18.15,6.65,29.77,1000,17.97,18.59,20.26
node,54,53,4,18.17,6.65,29.64,1000,18.01,18.71,20.89
node,54,53,8,18.09,6.63,29.61,1000,18.00,18.53,19.85
node,54,53,16,18.10,6.59,29.63,1000,17.99,18.50,20.13
node,54,53,32,18.17,6.69,29.62,1000,18.09,18.62,19.56
node,54,53,64,18.88,7.69,30.22,1000,18.82,19.41,20.95
node,54,53,128,19.08,7.40,30.60,1000,19.00,19.60,21.92
node,54,53,256,20.10,8.41,31.57,1000,20.02,20.69,22.56
node,54,53,512,20.33,8.02,32.07,1000,20.24,20.81,22.66
node,54,53,1024,16.79,7.87,25.50,1000,16.50,17.37,18.26
node,54,53,2048,16.05,5.78,25.57,1000,15.78,16.64,17.95
node,54,53,4096,19.50,7.36,30.66,1000,17.64,19.66,22.82
node,54,53,8192,28.38,8.76,46.80,1000,28.30,29.54,30.69
node,54,53,16384,63.12,10.47,107.25,1000,62.94,73.97,78.91
node,54,53,32768,215.95,12.78,329.97,1000,216.05,234.34,245.59
node,54,53,65536,215.96,14.77,292.05,1000,214.80,215.47,218.69
node,54,53,131072,470.18,136.12,584.10,1000,478.39,489.66,519.99
node,54,53,262144,1026.72,619.22,1143.36,1000,1020.77,1054.58,1210.04
node,54,53,524288,2164.06,1751.34,2282.11,1000,2138.99,2180.22,2352.21
node,54,53,1048576,4472.46,4065.16,4592.31,1000,4406.15,4567.04,8381.67
node,55,54,1,18.45,6.59,29.97,1000,18.21,19.37,22.84
node,55,54,2,18.31,6.38,30.05,1000,18.20,18.86,21.01
node,55,54,4,18.29,6.43,29.88,1000,18.21,18.84,20.15
node,55,54,8,18.30,6.43,29.87,1000,18.24,18.77,20.47
node,55,54,16,18.30,6.43,29.88,1000,18.21,18.72,20.54
node,55,54,32,18.74,6.50,30.42,1000,18.33,18.82,20.35
node,55,54,64,19.16,7.60,30.64,1000,19.11,19.63,20.92
node,55,54,128,19.46,7.42,31.07,1000,19.31,19.95,21.73
node,55,54,256,20.40,8.19,31.99,1000,20.32,20.90,22.43
node,55,54,512,20.68,7.90,32.43,1000,20.56,21.14,23.21
node,55,54,1024,16.99,7.68,25.76,1000,16.72,17.73,18.99
node,55,54,2048,15.93,5.52,25.84,1000,15.82,16.72,18.68
node,55,54,4096,18.41,7.37,28.56,1000,17.77,19.90,22.59
node,55,54,8192,28.89,8.74,47.52,1000,28.74,30.26,31.79
node,55,54,16384,65.60,10.40,112.74,1000,65.08,75.50,81.31
node,55,54,32768,221.02,12.74,338.13,1000,220.82,240.54,251.17
node,55,54,65536,219.14,14.72,297.69,1000,217.86,218.52,223.10
node,55,54,131072,473.26,137.97,594.59,1000,476.48,496.85,553.98
node,55,54,262144,1035.85,609.79,1164.75,1000,1016.64,1073.88,1228.09
node,55,54,524288,2200.73,1789.00,2328.26,1000,2167.97,2268.73,2408.33
node,55,54,1048576,4621.65,4172.78,4755.14,1000,4462.23,4672.71,10347.40
node,56,55,1,19.13,7.07,31.43,1000,18.54,19.43,21.19
node,56,55,2,19.54,7.59,31.74,1000,18.54,19.13,22.46
node,56,55,4,18.68,6.66,30.54,1000,18.55,19.28,21.30
node,56,55,8,18.64,6.53,30.51,1000,18.55,19.09,20.72
node,56,55,16,18.66,6.56,30.54,1000,18.55,19.08,21.11
node,56,55,32,18.69,6.61,30.58,1000,18.64,19.05,20.47
node,56,55,64,19.53,7.71,31.33,1000,19.45,20.01,21.68
node,56,55,128,19.74,7.49,31.66,1000,19.62,20.31,22.30
node,56,55,256,20.76,8.37,32.68,1000,20.72,21.20,21.99
node,56,55,512,20.91,8.04,33.14,1000,20.90,21.36,22.69
node,56,55,1024,17.34,7.80,26.43,1000,17.00,17.95,19.69
node,56,55,2048,16.33,5.74,26.24,1000,16.19,17.05,18.16
node,56,55,4096,18.77,7.44,28.96,1000,18.10,20.13,22.33
node,56,55,8192,29.75,8.74,49.07,1000,29.63,31.06,32.09
node,56,55,16384,68.58,10.45,116.00,1000,68.34,80.28,89.22
node,56,55,32768,226.90,12.93,348.48,1000,227.32,245.05,255.87
node,56,55,65536,222.07,15.26,302.46,1000,221.15,221.81,224.78
node,56,55,131072,475.28,140.02,603.26,1000,463.30,504.54,595.16
