algorithm,cores,iterations,size,latency,min,max
2,230,1000,16384,89.86,1.02,209.70
2,230,1000,32768,155.87,1.56,359.94
2,230,1000,65536,253.67,2.83,560.21
2,230,1000,131072,500.69,5.35,1080.93
2,230,1000,262144,1528.44,38.30,3164.61
2,230,1000,524288,2873.73,71.99,6132.53
2,230,1000,1048576,6045.30,154.35,12765.85
2,234,1000,1,21.35,0.25,59.83
2,234,1000,2,20.67,0.28,57.63
2,234,1000,4,24.85,0.28,63.63
2,234,1000,8,23.23,0.27,59.25
2,234,1000,16,24.19,0.28,63.52
2,234,1000,32,21.17,0.27,56.48
2,234,1000,64,22.08,0.29,62.63
2,234,1000,128,23.99,0.31,66.07
2,234,1000,256,23.75,0.32,66.13
2,234,1000,512,27.81,0.33,73.99
2,234,1000,1024,27.39,0.35,71.89
2,234,1000,2048,32.98,0.38,81.94
2,234,1000,4096,38.40,0.42,94.60
2,234,1000,8192,53.71,0.51,129.86
2,234,1000,16384,93.12,1.02,213.40
2,234,1000,32768,147.04,1.61,337.06
2,234,1000,65536,270.84,2.89,570.75
2,234,1000,131072,508.89,5.60,1112.94
2,234,1000,262144,1575.92,30.02,3275.93
2,234,1000,524288,2928.72,71.03,6213.47
2,234,1000,1048576,6259.16,145.98,13144.61
2,238,1000,1,23.60,0.29,65.25
2,238,1000,2,25.92,0.27,64.26
2,238,1000,4,23.36,0.27,57.60
2,238,1000,8,20.69,0.26,55.13
2,238,1000,16,23.18,0.27,66.29
2,238,1000,32,21.18,0.27,55.99
2,238,1000,64,21.56,0.28,55.34
2,238,1000,128,24.90,0.31,64.65
2,238,1000,256,23.09,0.32,60.72
2,238,1000,512,24.29,0.34,63.22
2,238,1000,1024,26.20,0.36,67.79
2,238,1000,2048,35.52,0.38,90.89
2,238,1000,4096,44.93,0.44,115.79
2,238,1000,8192,56.81,0.51,133.29
2,238,1000,16384,87.19,1.02,205.31
2,238,1000,32768,148.65,1.58,330.49
2,238,1000,65536,257.54,2.76,557.43
2,238,1000,131072,511.72,5.58,1109.70
2,238,1000,262144,1588.59,38.86,3299.49
2,238,1000,524288,2953.06,73.45,6301.63
2,238,1000,1048576,6245.67,153.97,13128.44
2,242,1000,1,23.19,0.28,60.85
2,242,1000,2,24.55,0.28,63.15
2,242,1000,4,21.18,0.28,54.97
2,242,1000,8,20.65,0.27,53.02
2,242,1000,16,21.13,0.27,54.18
2,242,1000,32,22.42,0.28,55.74
2,242,1000,64,25.17,0.29,64.78
2,242,1000,128,28.86,0.32,71.66
2,242,1000,256,24.92,0.32,65.63
2,242,1000,512,29.11,0.33,78.24
2,242,1000,1024,29.63,0.36,74.64
2,242,1000,2048,36.87,0.39,89.08
2,242,1000,4096,39.97,0.42,98.78
2,242,1000,8192,55.04,0.51,131.46
2,242,1000,16384,90.86,1.01,207.17
2,242,1000,32768,157.30,1.62,361.95
2,242,1000,65536,269.57,2.93,581.99
2,242,1000,131072,520.82,5.77,1120.11
2,242,1000,262144,1611.14,48.23,3343.09
2,242,1000,524288,3053.24,91.80,6439.56
2,242,1000,1048576,6553.63,182.82,13852.13
2,246,1000,1,23.41,0.27,65.28
2,246,1000,2,20.83,0.28,56.89
2,246,1000,4,20.59,0.27,54.22
2,246,1000,8,23.77,0.27,58.41
2,246,1000,16,28.57,0.28,70.56
2,246,1000,32,23.69,0.29,59.86
2,246,1000,64,24.05,0.29,64.07
2,246,1000,128,24.51,0.34,61.68
2,246,1000,256,25.77,0.34,63.30
2,246,1000,512,26.43,0.35,65.55
2,246,1000,1024,28.38,0.36,70.02
2,246,1000,2048,37.57,0.39,96.15
2,246,1000,4096,49.68,0.44,124.63
2,246,1000,8192,58.79,0.53,135.79
2,246,1000,16384,92.35,1.03,210.57
2,246,1000,32768,154.03,1.58,339.65
2,246,1000,65536,269.46,2.87,580.87
2,246,1000,131072,528.47,5.60,1125.79
2,246,1000,262144,1644.39,39.54,3398.47
2,246,1000,524288,3083.85,74.09,6495.03
2,246,1000,1048576,6541.27,153.73,13571.82
2,250,1000,1,21.14,0.26,56.64
2,250,1000,2,21.34,0.26,55.96
2,250,1000,4,23.92,0.25,60.51
2,250,1000,8,25.33,0.25,59.95
2,250,1000,16,25.84,0.25,61.03
2,250,1000,32,24.38,0.26,62.18
2,250,1000,64,27.00,0.29,65.47
2,250,1000,128,27.25,0.31,66.49
2,250,1000,256,29.93,0.32,71.25
2,250,1000,512,30.89,0.34,76.64
2,250,1000,1024,37.84,0.35,87.50
2,250,1000,2048,37.35,0.37,88.50
2,250,1000,4096,46.08,0.43,108.68
2,250,1000,8192,71.51,0.50,162.51
2,250,1000,16384,100.91,1.03,236.04
2,250,1000,32768,153.11,1.62,345.92
2,250,1000,65536,265.09,3.03,571.28
2,250,1000,131072,533.52,5.81,1144.07
2,250,1000,262144,1659.04,39.21,3458.46
2,250,1000,524288,3135.78,73.65,6641.18
2,250,1000,1048576,6586.17,148.44,13981.74
2,254,1000,1,25.90,0.27,67.57
2,254,1000,2,25.47,0.26,68.40
2,254,1000,4,26.91,0.25,71.00
2,254,1000,8,22.12,0.25,63.60
2,254,1000,16,22.53,0.25,59.18
2,254,1000,32,30.37,0.29,83.24
2,254,1000,64,23.99,0.28,61.25
2,254,1000,128,25.31,0.30,64.84
2,254,1000,256,27.03,0.31,71.45
2,254,1000,512,29.08,0.33,70.93
2,254,1000,1024,31.06,0.34,78.51
2,254,1000,2048,34.46,0.37,87.79
2,254,1000,4096,45.18,0.43,115.33
2,254,1000,8192,65.22,0.51,155.28
2,254,1000,16384,94.46,1.01,219.18
2,254,1000,32768,163.18,1.55,362.47
2,254,1000,65536,275.07,2.78,592.20
2,254,1000,131072,563.39,5.86,1209.31
2,254,1000,262144,1709.55,36.69,3536.19
2,254,1000,524288,3206.60,70.71,6633.91
2,254,1000,1048576,6718.70,148.47,14233.43
4,2,1000,1,0.16,0.08,0.24
4,2,1000,2,0.16,0.08,0.25
4,2,1000,4,0.16,0.09,0.23
4,2,1000,8,0.16,0.08,0.24
4,2,1000,16,0.16,0.09,0.23
4,2,1000,32,0.18,0.08,0.28
4,2,1000,64,0.18,0.08,0.27
4,2,1000,128,0.22,0.13,0.30
4,2,1000,256,0.22,0.14,0.31
4,2,1000,512,0.25,0.14,0.36
4,2,1000,1024,0.26,0.15,0.37
4,2,1000,2048,0.32,0.17,0.48
4,2,1000,4096,0.43,0.24,0.61
4,2,1000,8192,0.63,0.39,0.88
4,2,1000,16384,1.13,0.79,1.47
4,2,1000,32768,2.02,1.48,2.56
4,2,1000,65536,3.75,2.85,4.65
4,2,1000,131072,6.98,5.28,8.69
4,2,1000,262144,30.08,25.05,35.11
4,2,1000,524288,56.84,45.94,67.74
4,2,1000,1048576,107.85,86.67,129.04
4,6,1000,1,0.65,0.11,1.24
4,6,1000,2,0.66,0.11,1.25
4,6,1000,4,0.64,0.11,1.22
4,6,1000,8,0.65,0.11,1.24
4,6,1000,16,0.64,0.11,1.22
4,6,1000,32,0.69,0.11,1.26
4,6,1000,64,0.69,0.12,1.25
4,6,1000,128,0.79,0.16,1.39
4,6,1000,256,0.79,0.16,1.39
4,6,1000,512,0.91,0.17,1.59
4,6,1000,1024,0.99,0.17,1.72
4,6,1000,2048,1.35,0.22,2.31
4,6,1000,4096,1.94,0.27,3.26
4,6,1000,8192,3.17,0.39,5.26
4,6,1000,16384,6.07,0.97,9.43
4,6,1000,32768,9.99,1.68,15.54
4,6,1000,65536,18.71,3.60,28.41
4,6,1000,131072,36.19,5.96,56.12
4,6,1000,262144,85.49,41.35,136.56
4,6,1000,524288,172.72,86.68,275.95
4,6,1000,1048576,352.85,166.47,570.19
4,10,1000,1,0.79,0.18,1.74
4,10,1000,2,0.78,0.20,1.73
4,10,1000,4,0.78,0.18,1.71
4,10,1000,8,0.78,0.20,1.71
4,10,1000,16,0.78,0.18,1.71
4,10,1000,32,0.87,0.21,1.87
4,10,1000,64,0.84,0.20,1.80
4,10,1000,128,1.07,0.29,2.30
4,10,1000,256,1.08,0.32,2.27
4,10,1000,512,1.20,0.35,2.50
4,10,1000,1024,1.40,0.41,2.84
4,10,1000,2048,2.12,0.67,4.00
4,10,1000,4096,3.24,1.29,5.74
4,10,1000,8192,5.20,2.23,8.91
4,10,1000,16384,9.75,5.20,15.29
4,10,1000,32768,18.90,10.95,28.63
4,10,1000,65536,36.65,22.01,54.72
4,10,1000,131072,72.45,44.21,109.18
4,10,1000,262144,114.79,30.81,210.46
4,10,1000,524288,238.89,82.90,421.25
4,10,1000,1048576,474.51,155.42,871.00
4,14,1000,1,0.71,0.10,1.71
4,14,1000,2,0.66,0.10,1.60
4,14,1000,4,0.65,0.10,1.54
4,14,1000,8,0.65,0.10,1.54
4,14,1000,16,0.66,0.10,1.59
4,14,1000,32,0.73,0.10,1.71
4,14,1000,64,0.74,0.11,1.73
4,14,1000,128,1.03,0.22,2.43
4,14,1000,256,1.02,0.25,2.36
4,14,1000,512,1.19,0.27,2.81
4,14,1000,1024,1.34,0.31,3.15
4,14,1000,2048,2.06,0.52,4.57
4,14,1000,4096,4.01,0.97,7.90
4,14,1000,8192,6.47,1.74,12.23
4,14,1000,16384,13.03,4.03,21.93
4,14,1000,32768,26.55,9.70,42.83
4,14,1000,65536,52.97,22.97,82.76
4,14,1000,131072,107.33,48.27,168.15
4,14,1000,262144,149.58,49.51,283.05
4,14,1000,524288,278.97,100.46,530.61
4,14,1000,1048576,576.91,234.42,1090.44
4,18,1000,1,1.01,0.21,2.48
4,18,1000,2,1.00,0.21,2.48
4,18,1000,4,0.99,0.21,2.46
4,18,1000,8,1.00,0.21,2.50
4,18,1000,16,0.99,0.21,2.42
4,18,1000,32,1.10,0.23,2.72
4,18,1000,64,1.10,0.23,2.70
4,18,1000,128,1.38,0.33,3.31
4,18,1000,256,1.41,0.35,3.27
4,18,1000,512,1.62,0.40,3.85
4,18,1000,1024,1.81,0.46,4.13
4,18,1000,2048,2.76,0.73,5.74
4,18,1000,4096,4.57,1.31,8.65
4,18,1000,8192,7.77,2.31,14.15
4,18,1000,16384,15.19,4.86,26.02
4,18,1000,32768,31.29,10.33,51.20
4,18,1000,65536,62.23,20.30,100.11
4,18,1000,131072,129.36,41.26,217.01
4,18,1000,262144,163.98,49.04,335.62
4,18,1000,524288,309.52,59.64,661.27
4,18,1000,1048576,698.27,184.00,1521.19
4,22,1000,1,1.03,0.21,2.06
4,22,1000,2,1.04,0.21,2.06
4,22,1000,4,1.01,0.21,2.02
4,22,1000,8,1.05,0.22,2.08
4,22,1000,16,1.02,0.21,2.04
4,22,1000,32,1.14,0.22,2.38
4,22,1000,64,1.11,0.22,2.31
4,22,1000,128,1.48,0.32,3.21
4,22,1000,256,1.51,0.36,3.29
4,22,1000,512,1.72,0.39,3.75
4,22,1000,1024,2.00,0.44,4.44
4,22,1000,2048,3.25,0.70,6.79
4,22,1000,4096,5.63,1.34,11.11
4,22,1000,8192,9.14,2.07,17.82
4,22,1000,16384,17.28,5.12,31.93
4,22,1000,32768,34.96,12.18,66.97
4,22,1000,65536,66.87,23.48,117.69
4,22,1000,131072,137.30,46.89,256.72
4,22,1000,262144,192.58,41.20,389.22
4,22,1000,524288,375.75,78.20,813.74
4,22,1000,1048576,751.28,139.80,1654.83
4,26,1000,1,0.92,0.12,2.28
4,26,1000,2,0.92,0.10,2.28
4,26,1000,4,0.93,0.12,2.29
4,26,1000,8,0.92,0.11,2.27
4,26,1000,16,0.94,0.12,2.32
4,26,1000,32,1.01,0.13,2.57
4,26,1000,64,1.00,0.12,2.51
4,26,1000,128,1.36,0.25,3.50
4,26,1000,256,1.42,0.23,3.64
4,26,1000,512,1.61,0.26,4.26
4,26,1000,1024,1.90,0.34,4.83
4,26,1000,2048,3.35,0.58,7.53
4,26,1000,4096,6.27,1.16,13.01
4,26,1000,8192,10.60,1.82,21.55
4,26,1000,16384,19.68,3.70,36.76
4,26,1000,32768,38.71,8.56,69.77
4,26,1000,65536,76.76,22.12,136.09
4,26,1000,131072,155.81,48.09,291.05
4,26,1000,262144,211.63,49.97,449.98
4,26,1000,524288,429.02,100.22,936.67
4,26,1000,1048576,835.43,256.73,1873.56
4,30,1000,1,0.81,0.10,2.44
4,30,1000,2,0.81,0.08,2.42
4,30,1000,4,0.81,0.10,2.41
4,30,1000,8,0.81,0.08,2.40
4,30,1000,16,0.81,0.10,2.39
4,30,1000,32,0.89,0.10,2.74
4,30,1000,64,0.89,0.10,2.77
4,30,1000,128,1.25,0.23,4.00
4,30,1000,256,1.27,0.27,3.84
4,30,1000,512,1.48,0.26,4.52
4,30,1000,1024,1.91,0.35,5.27
4,30,1000,2048,3.54,0.67,8.49
4,30,1000,4096,6.84,1.12,14.32
4,30,1000,8192,11.35,2.17,23.31
4,30,1000,16384,21.36,3.84,40.52
4,30,1000,32768,42.27,7.79,77.18
4,30,1000,65536,85.82,26.66,168.66
4,30,1000,131072,168.43,63.64,307.92
4,30,1000,262144,224.69,48.89,502.48
4,30,1000,524288,439.31,92.65,985.40
4,30,1000,1048576,932.40,245.44,2101.36
4,34,1000,1,1.11,0.21,3.20
4,34,1000,2,1.11,0.22,3.25
4,34,1000,4,1.10,0.22,3.24
4,34,1000,8,1.12,0.21,3.30
4,34,1000,16,1.10,0.22,3.26
4,34,1000,32,1.24,0.24,3.66
4,34,1000,64,1.23,0.24,3.61
4,34,1000,128,1.54,0.35,4.31
4,34,1000,256,1.58,0.38,4.36
4,34,1000,512,1.83,0.42,5.00
4,34,1000,1024,2.15,0.53,5.58
4,34,1000,2048,3.54,0.92,8.40
4,34,1000,4096,6.74,1.62,14.98
4,34,1000,8192,13.16,3.10,37.32
4,34,1000,16384,23.23,6.55,45.76
4,34,1000,32768,44.80,13.35,83.02
4,34,1000,65536,88.45,27.45,171.26
4,34,1000,131072,174.52,55.50,311.63
4,34,1000,262144,243.10,40.66,541.62
4,34,1000,524288,486.41,78.19,1121.74
4,34,1000,1048576,1027.29,151.26,2381.46
4,38,1000,1,1.22,0.21,2.74
4,38,1000,2,1.35,0.21,3.80
4,38,1000,4,1.37,0.21,3.87
4,38,1000,8,1.24,0.21,2.76
4,38,1000,16,1.23,0.21,2.76
4,38,1000,32,1.64,0.22,4.56
4,38,1000,64,1.39,0.22,3.46
4,38,1000,128,2.12,0.35,6.82
4,38,1000,256,1.81,0.38,4.52
4,38,1000,512,2.02,0.42,5.05
4,38,1000,1024,2.32,0.50,5.70
4,38,1000,2048,3.95,0.80,9.73
4,38,1000,4096,7.13,1.89,16.12
4,38,1000,8192,11.57,2.75,24.67
4,38,1000,16384,22.59,5.70,44.78
4,38,1000,32768,46.16,14.44,95.42
4,38,1000,65536,90.47,31.09,175.54
4,38,1000,131072,180.56,64.31,345.96
4,38,1000,262144,260.46,51.43,595.57
4,38,1000,524288,513.70,99.20,1211.35
4,38,1000,1048576,1022.31,190.91,2487.06
4,42,1000,1,1.30,0.21,3.97
4,42,1000,2,1.72,0.21,7.12
4,42,1000,4,1.63,0.21,7.94
4,42,1000,8,1.30,0.21,4.02
4,42,1000,16,1.27,0.21,2.99
4,42,1000,32,1.43,0.22,3.65
4,42,1000,64,1.43,0.22,3.64
4,42,1000,128,1.93,0.34,5.69
4,42,1000,256,1.84,0.36,4.68
4,42,1000,512,2.18,0.40,6.59
4,42,1000,1024,2.40,0.49,6.15
4,42,1000,2048,4.09,0.93,9.62
4,42,1000,4096,7.70,1.91,16.84
4,42,1000,8192,13.12,2.75,28.40
4,42,1000,16384,25.54,5.91,51.87
4,42,1000,32768,51.63,14.66,110.53
4,42,1000,65536,101.41,31.76,197.70
4,42,1000,131072,202.91,66.23,387.85
4,42,1000,262144,285.32,65.54,658.72
4,42,1000,524288,570.94,122.38,1353.89
4,42,1000,1048576,1170.93,228.62,2834.86
4,46,1000,1,1.57,0.23,6.54
4,46,1000,2,1.25,0.23,3.13
4,46,1000,4,1.26,0.23,3.05
4,46,1000,8,1.28,0.22,3.16
4,46,1000,16,1.26,0.22,3.12
4,46,1000,32,1.41,0.24,3.65
4,46,1000,64,1.41,0.25,3.80
4,46,1000,128,1.81,0.37,4.88
4,46,1000,256,1.85,0.39,4.94
4,46,1000,512,2.14,0.42,5.81
4,46,1000,1024,2.51,0.47,6.92
4,46,1000,2048,4.45,0.63,10.47
4,46,1000,4096,8.40,1.40,18.36
4,46,1000,8192,16.91,2.72,36.47
4,46,1000,16384,28.83,4.59,65.18
4,46,1000,32768,55.41,11.62,110.03
4,46,1000,65536,108.90,26.00,209.95
4,46,1000,131072,217.87,54.34,413.05
4,46,1000,262144,295.79,44.15,708.91
4,46,1000,524288,596.85,83.62,1462.55
4,46,1000,1048576,1193.09,164.14,2963.03
4,50,1000,1,1.17,0.10,3.21
4,50,1000,2,1.16,0.10,3.12
4,50,1000,4,1.17,0.10,3.17
4,50,1000,8,1.17,0.10,3.19
4,50,1000,16,1.18,0.11,3.14
4,50,1000,32,1.33,0.13,3.86
4,50,1000,64,1.34,0.12,4.10
4,50,1000,128,1.75,0.25,5.12
4,50,1000,256,1.79,0.28,5.09
4,50,1000,512,2.09,0.31,6.00
4,50,1000,1024,2.48,0.36,6.94
4,50,1000,2048,4.54,0.70,12.08
4,50,1000,4096,9.02,1.22,19.99
4,50,1000,8192,18.72,2.25,44.22
4,50,1000,16384,32.01,4.14,67.78
4,50,1000,32768,60.88,7.62,119.76
4,50,1000,65536,118.71,20.81,222.67
4,50,1000,131072,238.95,44.17,449.45
4,50,1000,262144,295.84,50.64,739.27
4,50,1000,524288,605.14,98.35,1537.13
4,50,1000,1048576,1208.27,266.95,3121.79
4,54,1000,1,1.13,0.10,3.40
4,54,1000,2,1.11,0.10,3.32
4,54,1000,4,1.11,0.10,3.51
4,54,1000,8,1.12,0.10,3.34
4,54,1000,16,1.11,0.10,3.29
4,54,1000,32,1.26,0.11,3.95
4,54,1000,64,1.25,0.12,4.02
4,54,1000,128,1.65,0.25,5.21
4,54,1000,256,1.69,0.28,5.28
4,54,1000,512,1.99,0.29,6.37
4,54,1000,1024,2.50,0.40,8.30
4,54,1000,2048,4.87,0.70,13.93
4,54,1000,4096,9.24,1.28,24.20
4,54,1000,8192,18.84,2.37,43.87
4,54,1000,16384,33.23,4.56,68.15
4,54,1000,32768,61.80,8.23,122.04
4,54,1000,65536,122.45,20.73,230.56
4,54,1000,131072,245.93,44.08,471.20
4,54,1000,262144,311.65,47.77,769.40
4,54,1000,524288,636.25,91.15,1611.10
4,54,1000,1048576,1291.94,261.88,3314.93
4,58,1000,1,1.03,0.10,3.40
4,58,1000,2,1.09,0.11,4.69
4,58,1000,4,1.06,0.10,3.41
4,58,1000,8,1.05,0.10,3.40
4,58,1000,16,1.11,0.11,4.54
4,58,1000,32,1.17,0.14,4.01
4,58,1000,64,1.16,0.13,4.02
4,58,1000,128,1.56,0.25,5.39
4,58,1000,256,1.62,0.28,5.46
4,58,1000,512,2.49,0.31,14.20
4,58,1000,1024,3.00,0.38,16.03
4,58,1000,2048,5.26,0.60,24.37
4,58,1000,4096,9.74,1.25,24.64
4,58,1000,8192,19.71,2.29,44.61
4,58,1000,16384,36.71,4.81,76.30
4,58,1000,32768,66.13,9.00,128.84
4,58,1000,65536,131.00,24.70,244.29
4,58,1000,131072,260.85,58.31,487.05
4,58,1000,262144,325.70,57.17,756.83
4,58,1000,524288,673.40,97.65,1661.13
4,58,1000,1048576,1362.16,281.35,3454.89
4,62,1000,1,0.99,0.11,3.55
4,62,1000,2,1.00,0.11,3.52
4,62,1000,4,0.99,0.11,3.50
4,62,1000,8,1.07,0.11,4.98
4,62,1000,16,1.00,0.11,3.63
4,62,1000,32,1.09,0.13,4.01
4,62,1000,64,1.09,0.12,4.08
4,62,1000,128,1.52,0.25,5.59
4,62,1000,256,1.55,0.27,5.60
4,62,1000,512,2.01,0.30,8.12
4,62,1000,1024,2.48,0.42,9.19
4,62,1000,2048,4.78,0.62,17.18
4,62,1000,4096,10.19,1.24,26.92
4,62,1000,8192,20.96,2.31,46.78
4,62,1000,16384,38.09,4.87,76.06
4,62,1000,32768,70.45,8.98,135.27
4,62,1000,65536,138.85,28.31,253.17
4,62,1000,131072,283.02,76.02,529.01
4,62,1000,262144,288.39,55.25,757.05
4,62,1000,524288,670.60,92.62,1675.67
4,62,1000,1048576,1378.72,229.66,3620.46
4,66,1000,1,1.84,0.25,9.20
4,66,1000,2,1.63,0.26,7.13
4,66,1000,4,1.39,0.27,4.74
4,66,1000,8,1.39,0.26,4.77
4,66,1000,16,1.36,0.26,4.73
4,66,1000,32,1.68,0.29,7.61
4,66,1000,64,1.58,0.29,5.56
4,66,1000,128,2.06,0.41,7.63
4,66,1000,256,2.40,0.44,10.77
4,66,1000,512,2.62,0.50,10.73
4,66,1000,1024,3.16,0.65,12.75
4,66,1000,2048,5.81,1.41,22.09
4,66,1000,4096,10.59,2.57,27.20
4,66,1000,8192,22.09,5.50,47.82
4,66,1000,16384,42.88,11.42,84.69
4,66,1000,32768,72.75,20.66,137.46
4,66,1000,65536,145.30,40.94,270.86
4,66,1000,131072,287.08,81.01,522.78
4,66,1000,262144,285.54,34.55,750.71
4,66,1000,524288,688.30,89.26,1739.84
4,66,1000,1048576,1490.50,181.33,3862.31
4,70,1000,1,1.48,0.25,5.25
4,70,1000,2,1.43,0.25,5.02
4,70,1000,4,1.81,0.26,9.90
4,70,1000,8,1.46,0.26,5.16
4,70,1000,16,1.47,0.26,5.14
4,70,1000,32,1.65,0.29,5.84
4,70,1000,64,2.10,0.28,9.49
4,70,1000,128,2.12,0.40,7.07
4,70,1000,256,2.22,0.44,7.99
4,70,1000,512,2.49,0.49,9.86
4,70,1000,1024,2.63,0.59,9.51
4,70,1000,2048,5.02,1.12,14.36
4,70,1000,4096,9.65,2.44,23.05
4,70,1000,8192,20.88,4.81,58.10
4,70,1000,16384,35.33,10.00,77.72
4,70,1000,32768,67.72,24.39,139.10
4,70,1000,65536,135.41,49.11,261.54
4,70,1000,131072,272.91,96.83,528.29
4,70,1000,262144,294.20,35.45,815.01
4,70,1000,524288,659.24,99.32,1776.71
4,70,1000,1048576,1401.53,178.72,3779.10
4,74,1000,1,1.56,0.26,6.57
4,74,1000,2,1.47,0.26,5.37
4,74,1000,4,1.49,0.26,5.34
4,74,1000,8,1.47,0.27,5.24
4,74,1000,16,1.62,0.27,7.09
4,74,1000,32,1.68,0.29,5.96
4,74,1000,64,1.77,0.29,6.34
4,74,1000,128,2.02,0.41,6.91
4,74,1000,256,2.13,0.45,8.05
4,74,1000,512,2.44,0.49,9.65
4,74,1000,1024,2.69,0.60,8.61
4,74,1000,2048,4.70,0.98,13.52
4,74,1000,4096,9.89,2.64,25.98
4,74,1000,8192,20.10,4.87,48.06
4,74,1000,16384,40.37,10.30,98.03
4,74,1000,32768,70.63,21.31,148.37
4,74,1000,65536,137.04,46.90,274.86
4,74,1000,131072,271.18,95.78,546.53
4,74,1000,262144,352.29,40.20,925.94
4,74,1000,524288,775.39,100.21,2020.65
4,74,1000,1048576,1536.54,225.56,4041.50
4,78,1000,1,1.59,0.24,6.31
4,78,1000,2,1.68,0.23,7.84
4,78,1000,4,1.56,0.25,6.44
4,78,1000,8,1.51,0.25,5.33
4,78,1000,16,1.50,0.23,5.32
4,78,1000,32,1.80,0.28,6.59
4,78,1000,64,1.78,0.26,7.07
4,78,1000,128,2.11,0.42,7.71
4,78,1000,256,2.08,0.44,6.93
4,78,1000,512,2.48,0.49,9.39
4,78,1000,1024,2.91,0.55,9.17
4,78,1000,2048,5.40,0.85,14.62
4,78,1000,4096,14.14,1.56,60.88
4,78,1000,8192,22.93,3.24,54.64
4,78,1000,16384,39.78,5.55,85.68
4,78,1000,32768,76.25,10.86,155.00
4,78,1000,65536,149.81,29.79,298.58
4,78,1000,131072,300.59,66.56,605.20
4,78,1000,262144,366.27,39.27,1019.61
4,78,1000,524288,770.11,85.90,2073.59
4,78,1000,1048576,1630.23,184.72,4437.08
4,82,1000,1,1.56,0.27,6.88
4,82,1000,2,1.55,0.28,6.69
4,82,1000,4,1.49,0.27,5.70
4,82,1000,8,1.48,0.28,5.66
4,82,1000,16,1.63,0.28,7.95
4,82,1000,32,1.71,0.29,6.62
4,82,1000,64,1.73,0.29,7.60
4,82,1000,128,2.10,0.43,7.44
4,82,1000,256,2.16,0.45,7.58
4,82,1000,512,2.47,0.50,8.52
4,82,1000,1024,3.33,0.59,17.88
4,82,1000,2048,5.56,0.87,16.20
4,82,1000,4096,12.65,2.22,29.46
4,82,1000,8192,24.90,3.73,51.57
4,82,1000,16384,45.21,8.28,94.75
4,82,1000,32768,88.72,18.44,184.28
4,82,1000,65536,170.90,37.04,333.12
4,82,1000,131072,337.67,73.60,657.51
4,82,1000,262144,376.43,36.85,1010.04
4,82,1000,524288,870.58,135.63,2221.74
4,82,1000,1048576,1870.32,263.78,4686.25
4,86,1000,1,1.59,0.32,6.31
4,86,1000,2,1.63,0.31,7.25
4,86,1000,4,1.69,0.31,6.94
4,86,1000,8,1.55,0.33,5.82
4,86,1000,16,1.50,0.33,5.53
4,86,1000,32,1.71,0.35,6.19
4,86,1000,64,1.74,0.35,6.38
4,86,1000,128,2.12,0.47,7.32
4,86,1000,256,2.23,0.53,7.87
4,86,1000,512,2.63,0.57,10.62
4,86,1000,1024,3.15,0.64,10.90
4,86,1000,2048,5.77,0.99,18.47
4,86,1000,4096,12.58,1.60,34.40
4,86,1000,8192,24.20,2.88,55.74
4,86,1000,16384,43.87,5.85,92.81
4,86,1000,32768,84.73,15.30,168.29
4,86,1000,65536,166.94,34.91,327.73
4,86,1000,131072,331.35,73.21,652.06
4,86,1000,262144,372.14,36.17,1021.11
4,86,1000,524288,880.53,132.23,2260.05
4,86,1000,1048576,1729.70,244.93,4786.71
4,90,1000,1,1.56,0.32,5.78
4,90,1000,2,1.73,0.36,7.27
4,90,1000,4,1.58,0.33,5.88
4,90,1000,8,1.57,0.35,5.74
4,90,1000,16,1.55,0.31,5.64
4,90,1000,32,1.79,0.35,6.47
4,90,1000,64,1.82,0.35,6.63
4,90,1000,128,2.21,0.48,7.41
4,90,1000,256,2.28,0.52,7.46
4,90,1000,512,2.63,0.57,8.63
4,90,1000,1024,3.10,0.61,9.69
4,90,1000,2048,6.26,0.83,19.61
4,90,1000,4096,13.17,1.76,36.23
4,90,1000,8192,25.00,3.07,55.12
4,90,1000,16384,46.85,5.99,101.26
4,90,1000,32768,91.03,13.96,175.77
4,90,1000,65536,177.80,32.94,341.22
4,90,1000,131072,352.97,70.61,678.52
4,90,1000,262144,385.10,37.31,1037.32
4,90,1000,524288,950.41,151.82,2399.75
4,90,1000,1048576,1851.92,272.52,4867.11
4,94,1000,1,1.61,0.19,6.76
4,94,1000,2,1.61,0.21,6.80
4,94,1000,4,1.57,0.20,5.67
4,94,1000,8,1.59,0.23,5.84
4,94,1000,16,1.56,0.20,5.64
4,94,1000,32,1.81,0.25,6.63
4,94,1000,64,1.77,0.25,6.12
4,94,1000,128,2.20,0.40,7.20
4,94,1000,256,2.27,0.43,7.29
4,94,1000,512,2.98,0.48,14.86
4,94,1000,1024,3.46,0.48,14.06
4,94,1000,2048,6.85,0.72,18.70
4,94,1000,4096,13.61,1.24,29.39
4,94,1000,8192,27.91,2.57,57.52
4,94,1000,16384,52.21,5.12,101.35
4,94,1000,32768,101.21,9.34,187.03
4,94,1000,65536,199.82,25.97,372.21
4,94,1000,131072,393.49,58.21,730.55
4,94,1000,262144,428.30,35.79,1109.00
4,94,1000,524288,928.64,107.88,2359.27
4,94,1000,1048576,2007.41,185.83,5222.50
4,98,1000,1,1.85,0.22,10.79
4,98,1000,2,1.68,0.23,8.29
4,98,1000,4,1.60,0.21,6.01
4,98,1000,8,1.71,0.26,7.83
4,98,1000,16,1.62,0.27,6.18
4,98,1000,32,1.79,0.22,6.86
