algorithm,cores,iterations,size,latency,min,max
2,86,1000,1024,33.96,0.65,72.63
2,86,1000,2048,37.87,0.16,81.96
2,86,1000,4096,45.40,0.18,97.96
2,86,1000,8192,59.37,0.25,128.82
2,86,1000,16384,87.57,0.53,189.72
2,86,1000,32768,111.77,1.08,247.85
2,86,1000,65536,161.60,1.99,354.02
2,86,1000,131072,282.69,3.90,614.12
2,86,1000,262144,657.47,50.60,1376.97
2,86,1000,524288,1231.25,96.40,2548.29
2,86,1000,1048576,2654.73,181.80,5168.66
2,90,1000,1,27.89,0.15,61.01
2,90,1000,2,27.37,0.11,60.33
2,90,1000,4,27.00,0.10,58.05
2,90,1000,8,27.70,0.10,60.65
2,90,1000,16,26.97,0.10,59.44
2,90,1000,32,27.14,0.11,58.28
2,90,1000,64,28.55,0.11,61.01
2,90,1000,128,28.78,0.11,61.59
2,90,1000,256,34.35,0.23,73.60
2,90,1000,512,36.12,0.36,77.62
2,90,1000,1024,37.36,0.64,79.52
2,90,1000,2048,41.42,0.16,88.75
2,90,1000,4096,49.84,0.19,106.72
2,90,1000,8192,66.13,0.25,139.96
2,90,1000,16384,113.78,0.53,240.04
2,90,1000,32768,124.33,1.15,263.65
2,90,1000,65536,191.65,1.89,398.16
2,90,1000,131072,353.62,3.85,706.08
2,90,1000,262144,813.64,83.91,1645.36
2,90,1000,524288,1664.22,166.97,3235.87
2,90,1000,1048576,3582.14,354.31,6745.20
2,94,1000,1,28.78,0.12,63.45
2,94,1000,2,28.39,0.12,61.96
2,94,1000,4,27.83,0.10,61.22
2,94,1000,8,27.91,0.10,63.68
2,94,1000,16,27.74,0.10,59.98
2,94,1000,32,27.88,0.11,60.11
2,94,1000,64,29.58,0.11,63.49
2,94,1000,128,29.68,0.11,64.62
2,94,1000,256,35.56,0.23,78.14
2,94,1000,512,37.21,0.37,79.82
2,94,1000,1024,37.62,0.66,79.56
2,94,1000,2048,42.07,0.16,89.81
2,94,1000,4096,50.23,0.19,106.79
2,94,1000,8192,65.29,0.25,140.12
2,94,1000,16384,102.50,0.51,224.67
2,94,1000,32768,118.70,0.97,253.80
2,94,1000,65536,188.06,1.93,404.86
2,94,1000,131072,309.80,3.85,646.13
2,94,1000,262144,761.23,57.73,1557.05
2,94,1000,524288,1392.98,145.12,2835.76
2,94,1000,1048576,4635.11,553.37,8094.69
2,98,1000,1,31.43,0.12,68.93
2,98,1000,2,31.90,0.13,67.13
2,98,1000,4,30.67,0.10,67.85
2,98,1000,8,29.76,0.10,65.93
2,98,1000,16,29.65,0.10,64.74
2,98,1000,32,29.72,0.11,64.70
2,98,1000,64,31.29,0.11,67.86
2,98,1000,128,31.49,0.11,68.32
2,98,1000,256,37.28,0.32,80.48
2,98,1000,512,39.26,0.52,84.71
2,98,1000,1024,40.63,0.73,87.05
2,98,1000,2048,45.30,0.17,97.65
2,98,1000,4096,54.23,0.19,116.79
2,98,1000,8192,71.66,0.25,156.06
2,98,1000,16384,115.77,0.53,253.41
2,98,1000,32768,132.83,0.98,283.08
2,98,1000,65536,198.53,1.90,420.84
2,98,1000,131072,332.14,3.86,701.84
2,98,1000,262144,884.06,91.07,1763.37
2,98,1000,524288,1733.55,176.29,3413.89
2,98,1000,1048576,3407.38,349.71,6618.24
2,102,1000,1,32.67,0.12,71.15
2,102,1000,2,31.08,0.12,67.10
2,102,1000,4,31.92,0.10,69.66
2,102,1000,8,31.02,0.10,68.33
2,102,1000,16,30.86,0.10,66.51
2,102,1000,32,31.18,0.11,66.99
2,102,1000,64,32.63,0.11,69.98
2,102,1000,128,32.88,0.11,70.54
2,102,1000,256,38.86,0.24,82.63
2,102,1000,512,40.76,0.38,86.44
2,102,1000,1024,41.65,0.65,87.65
2,102,1000,2048,46.39,0.17,98.40
2,102,1000,4096,55.10,0.19,117.54
2,102,1000,8192,71.66,0.26,151.97
2,102,1000,16384,120.42,0.54,253.89
2,102,1000,32768,130.19,0.99,281.11
2,102,1000,65536,192.97,1.90,404.50
2,102,1000,131072,350.74,3.84,722.85
2,102,1000,262144,791.20,52.53,1638.73
2,102,1000,524288,1590.70,126.25,3143.85
2,102,1000,1048576,3671.94,513.52,6661.59
2,106,1000,1,33.24,0.12,72.68
2,106,1000,2,33.47,0.12,74.61
2,106,1000,4,33.21,0.10,72.70
2,106,1000,8,33.11,0.10,71.30
2,106,1000,16,32.92,0.10,69.72
2,106,1000,32,33.03,0.11,69.92
2,106,1000,64,34.96,0.11,73.61
2,106,1000,128,35.23,0.11,74.20
2,106,1000,256,41.50,0.27,86.87
2,106,1000,512,43.53,0.41,91.34
2,106,1000,1024,44.72,0.69,93.14
2,106,1000,2048,49.38,0.16,103.94
2,106,1000,4096,66.57,0.19,140.53
2,106,1000,8192,83.96,0.26,175.83
2,106,1000,16384,120.68,0.52,250.88
2,106,1000,32768,137.37,0.96,291.58
2,106,1000,65536,219.79,1.92,460.39
2,106,1000,131072,370.05,3.87,753.33
2,106,1000,262144,928.72,86.47,1856.12
2,106,1000,524288,1897.91,168.10,3660.77
2,106,1000,1048576,4087.97,347.41,7756.53
2,110,1000,1,35.74,0.12,76.92
2,110,1000,2,34.04,0.12,75.05
2,110,1000,4,34.03,0.11,75.88
2,110,1000,8,33.79,0.11,72.01
2,110,1000,16,33.58,0.10,71.62
2,110,1000,32,33.79,0.11,72.12
2,110,1000,64,35.63,0.11,75.67
2,110,1000,128,36.65,0.11,77.70
2,110,1000,256,42.45,0.21,89.40
2,110,1000,512,44.41,0.35,93.83
2,110,1000,1024,45.23,0.62,94.79
2,110,1000,2048,50.33,0.16,106.17
2,110,1000,4096,63.63,0.19,136.68
2,110,1000,8192,82.55,0.26,179.68
2,110,1000,16384,112.19,0.53,242.46
2,110,1000,32768,134.00,0.98,290.06
2,110,1000,65536,209.04,1.95,453.52
2,110,1000,131072,339.16,3.83,719.76
2,110,1000,262144,830.78,51.88,1726.75
2,110,1000,524288,1630.41,97.08,3335.07
2,110,1000,1048576,3178.18,179.41,6267.40
2,114,1000,1,38.64,0.12,82.72
2,114,1000,2,36.40,0.13,79.98
2,114,1000,4,36.67,0.10,82.82
2,114,1000,8,35.73,0.11,76.55
2,114,1000,16,35.80,0.11,76.77
2,114,1000,32,35.87,0.11,76.77
2,114,1000,64,37.93,0.11,80.85
2,114,1000,128,38.15,0.12,81.29
2,114,1000,256,44.83,0.23,95.24
2,114,1000,512,47.00,0.37,99.65
2,114,1000,1024,48.61,0.65,102.61
2,114,1000,2048,55.79,0.17,119.53
2,114,1000,4096,70.47,0.19,147.69
2,114,1000,8192,85.18,0.26,177.74
2,114,1000,16384,129.67,0.60,271.58
2,114,1000,32768,157.46,1.05,348.89
2,114,1000,65536,231.76,1.96,479.54
2,114,1000,131072,396.55,3.87,814.37
2,114,1000,262144,999.54,92.77,2015.14
2,114,1000,524288,1906.12,169.41,3758.65
2,114,1000,1048576,4268.27,348.56,8149.10
2,118,1000,1,38.72,0.12,83.59
2,118,1000,2,38.18,0.13,82.02
2,118,1000,4,37.41,0.11,84.24
2,118,1000,8,36.94,0.10,78.80
2,118,1000,16,36.97,0.11,78.54
2,118,1000,32,37.12,0.11,78.69
2,118,1000,64,39.58,0.11,83.70
2,118,1000,128,39.37,0.11,83.25
2,118,1000,256,46.26,0.24,97.08
2,118,1000,512,48.43,0.38,101.63
2,118,1000,1024,49.38,0.67,103.18
2,118,1000,2048,56.05,0.17,117.56
2,118,1000,4096,77.83,0.19,160.97
2,118,1000,8192,84.54,0.26,180.00
2,118,1000,16384,127.46,0.54,271.30
2,118,1000,32768,155.74,1.01,343.19
2,118,1000,65536,216.83,1.97,458.52
2,118,1000,131072,365.19,3.90,774.44
2,118,1000,262144,895.83,51.90,1838.31
2,118,1000,524288,1648.39,95.05,3339.84
2,118,1000,1048576,3305.60,180.37,6532.82
2,122,1000,1,39.86,0.12,84.34
2,122,1000,2,39.60,0.11,82.98
2,122,1000,4,39.23,0.10,81.79
2,122,1000,8,39.19,0.10,81.85
2,122,1000,16,39.13,0.10,81.87
2,122,1000,32,39.85,0.11,82.81
2,122,1000,64,42.34,0.11,86.20
2,122,1000,128,41.58,0.11,86.60
2,122,1000,256,48.78,0.23,101.26
2,122,1000,512,50.95,0.37,105.87
2,122,1000,1024,52.38,0.65,108.02
2,122,1000,2048,68.77,0.16,148.66
2,122,1000,4096,73.08,0.19,153.06
2,122,1000,8192,89.54,0.26,187.34
2,122,1000,16384,138.08,0.53,291.95
2,122,1000,32768,161.50,1.00,345.41
2,122,1000,65536,236.75,1.92,493.85
2,122,1000,131072,410.20,3.83,855.70
2,122,1000,262144,1047.54,82.92,2092.92
2,122,1000,524288,2111.16,172.45,4085.42
2,122,1000,1048576,4529.81,347.94,8646.14
2,126,1000,1,39.87,0.12,84.83
2,126,1000,2,39.65,0.12,84.36
2,126,1000,4,39.45,0.11,83.83
2,126,1000,8,39.38,0.10,83.64
2,126,1000,16,41.82,0.11,88.41
2,126,1000,32,42.17,0.11,89.15
2,126,1000,64,43.19,0.11,88.43
2,126,1000,128,41.99,0.12,88.20
2,126,1000,256,49.17,0.22,102.87
2,126,1000,512,51.34,0.36,107.36
2,126,1000,1024,52.05,0.64,108.36
2,126,1000,2048,59.14,0.16,123.82
2,126,1000,4096,76.71,0.19,162.10
2,126,1000,8192,85.67,0.27,182.93
2,126,1000,16384,134.81,0.54,293.79
2,126,1000,32768,161.25,1.01,347.20
2,126,1000,65536,234.21,1.97,497.45
2,126,1000,131072,389.29,4.00,828.75
2,126,1000,262144,943.98,50.52,1950.37
2,126,1000,524288,1845.31,94.94,3750.51
2,126,1000,1048576,3743.00,182.40,7859.62
2,130,1000,1,42.02,0.13,89.93
2,130,1000,2,41.11,0.12,90.99
2,130,1000,4,40.45,0.11,87.31
2,130,1000,8,40.17,0.11,86.72
2,130,1000,16,40.09,0.11,86.51
2,130,1000,32,42.04,0.11,90.59
2,130,1000,64,43.02,0.11,92.98
2,130,1000,128,43.43,0.11,93.55
2,130,1000,256,50.96,0.24,108.73
2,130,1000,512,61.00,0.38,141.29
2,130,1000,1024,60.41,0.65,127.46
2,130,1000,2048,61.83,0.16,130.74
2,130,1000,4096,72.08,0.19,154.88
2,130,1000,8192,87.25,0.26,185.34
2,130,1000,16384,131.36,0.59,290.10
2,130,1000,32768,163.50,1.19,347.17
2,130,1000,65536,269.01,2.64,564.95
2,130,1000,131072,444.09,4.85,919.55
2,130,1000,262144,1209.37,86.23,2441.92
2,130,1000,524288,2504.56,184.93,4907.13
2,130,1000,1048576,4894.90,359.40,9260.71
2,134,1000,1,42.67,0.13,92.18
2,134,1000,2,42.47,0.11,93.35
2,134,1000,4,41.77,0.10,89.73
2,134,1000,8,41.80,0.10,89.64
2,134,1000,16,41.69,0.10,89.39
2,134,1000,32,41.91,0.11,89.67
2,134,1000,64,45.72,0.11,99.71
2,134,1000,128,45.04,0.12,96.68
2,134,1000,256,62.86,0.23,142.47
2,134,1000,512,67.86,0.37,143.55
2,134,1000,1024,66.32,0.64,135.47
2,134,1000,2048,61.40,0.17,131.39
2,134,1000,4096,74.45,0.19,157.98
2,134,1000,8192,96.27,0.26,201.80
2,134,1000,16384,135.17,0.54,287.14
2,134,1000,32768,163.18,1.17,342.23
2,134,1000,65536,253.26,2.39,524.71
2,134,1000,131072,463.14,4.96,928.83
2,134,1000,262144,1058.76,64.16,2127.70
2,134,1000,524288,2130.59,244.28,4058.34
2,134,1000,1048576,4648.26,541.95,8299.37
2,138,1000,1,46.16,0.13,98.08
2,138,1000,2,46.04,0.13,97.12
2,138,1000,4,45.60,0.10,96.27
2,138,1000,8,47.95,0.10,101.29
2,138,1000,16,47.80,0.10,99.62
2,138,1000,32,45.62,0.11,96.05
2,138,1000,64,48.22,0.11,101.62
2,138,1000,128,48.53,0.11,102.16
2,138,1000,256,62.42,0.23,132.46
2,138,1000,512,72.79,0.37,156.70
2,138,1000,1024,63.97,0.65,137.84
2,138,1000,2048,67.10,0.16,141.40
2,138,1000,4096,80.03,0.19,167.51
2,138,1000,8192,107.85,0.26,228.49
2,138,1000,16384,159.54,0.55,332.21
2,138,1000,32768,181.79,1.02,373.76
2,138,1000,65536,292.12,1.99,586.70
2,138,1000,131072,549.23,4.01,1049.87
2,138,1000,262144,1231.98,88.39,2434.33
2,138,1000,524288,2309.92,172.86,4463.44
2,138,1000,1048576,5266.87,352.46,9764.60
2,142,1000,1,47.13,0.12,101.11
2,142,1000,2,46.74,0.12,99.42
2,142,1000,4,47.54,0.11,99.04
2,142,1000,8,47.79,0.10,98.77
2,142,1000,16,47.02,0.10,100.98
2,142,1000,32,47.61,0.11,98.33
2,142,1000,64,48.83,0.11,102.18
2,142,1000,128,49.17,0.12,102.95
2,142,1000,256,72.46,0.16,161.78
2,142,1000,512,69.95,0.17,147.78
2,142,1000,1024,62.63,0.16,132.20
2,142,1000,2048,67.81,0.17,142.62
2,142,1000,4096,81.38,0.20,168.81
2,142,1000,8192,104.23,0.27,220.27
2,142,1000,16384,150.81,0.57,315.74
2,142,1000,32768,175.34,1.05,367.34
2,142,1000,65536,270.11,2.05,564.18
2,142,1000,131072,458.51,4.10,953.31
2,142,1000,262144,1101.82,54.83,2240.09
2,142,1000,524288,2038.28,98.00,4123.37
2,142,1000,1048576,4051.85,179.99,7779.80
2,146,1000,1,51.74,0.12,113.43
2,146,1000,2,49.01,0.12,103.46
2,146,1000,4,49.18,0.10,103.14
2,146,1000,8,51.23,0.10,103.45
2,146,1000,16,50.57,0.10,108.28
2,146,1000,32,49.59,0.11,106.77
2,146,1000,64,51.38,0.11,108.63
2,146,1000,128,53.99,0.11,113.28
2,146,1000,256,68.54,0.21,140.07
2,146,1000,512,64.22,0.35,133.17
2,146,1000,1024,65.13,0.63,135.92
2,146,1000,2048,71.02,0.16,151.96
2,146,1000,4096,97.98,0.20,219.21
2,146,1000,8192,106.09,0.27,227.22
2,146,1000,16384,160.19,0.55,337.68
2,146,1000,32768,184.86,1.03,388.34
2,146,1000,65536,291.29,2.02,608.47
2,146,1000,131072,506.24,4.14,1037.93
2,146,1000,262144,1242.82,80.87,2502.04
2,146,1000,524288,2333.28,166.16,4616.25
2,146,1000,1048576,5183.94,341.50,10045.89
2,150,1000,1,79.43,0.13,158.93
2,150,1000,2,49.58,0.13,106.57
2,150,1000,4,51.60,0.10,112.01
2,150,1000,8,55.73,0.11,130.29
2,150,1000,16,53.21,0.10,110.08
2,150,1000,32,49.29,0.12,104.19
2,150,1000,64,52.05,0.12,109.86
2,150,1000,128,62.57,0.12,131.95
2,150,1000,256,66.25,0.14,142.70
2,150,1000,512,66.70,0.15,139.38
2,150,1000,1024,65.80,0.15,137.62
2,150,1000,2048,72.90,0.17,155.06
2,150,1000,4096,86.38,0.20,189.02
2,150,1000,8192,106.83,0.28,224.63
2,150,1000,16384,158.54,0.64,336.02
2,150,1000,32768,186.77,1.09,397.01
2,150,1000,65536,280.99,2.10,590.11
2,150,1000,131072,473.55,4.18,990.12
2,150,1000,262144,1146.37,53.76,2374.11
2,150,1000,524288,2124.91,100.26,4359.12
2,150,1000,1048576,4179.49,188.36,8733.83
2,154,1000,1,53.27,0.14,113.24
2,154,1000,2,52.26,0.13,111.87
2,154,1000,4,51.73,0.11,109.91
2,154,1000,8,55.32,0.11,121.53
2,154,1000,16,53.55,0.11,108.72
2,154,1000,32,52.37,0.11,108.71
2,154,1000,64,58.07,0.11,122.67
2,154,1000,128,57.49,0.12,120.20
2,154,1000,256,69.98,0.23,147.61
2,154,1000,512,72.90,0.36,157.55
2,154,1000,1024,72.16,0.64,147.92
2,154,1000,2048,77.59,0.17,160.95
2,154,1000,4096,100.86,0.22,216.27
2,154,1000,8192,111.96,0.28,233.91
2,154,1000,16384,172.16,0.56,356.43
2,154,1000,32768,196.38,1.05,408.76
2,154,1000,65536,320.35,2.06,656.32
2,154,1000,131072,546.38,4.14,1098.58
2,154,1000,262144,1274.30,87.37,2516.40
2,154,1000,524288,2417.41,175.27,4712.10
2,154,1000,1048576,5406.93,353.08,10221.02
2,158,1000,1,54.47,0.12,118.58
2,158,1000,2,53.13,0.12,112.23
2,158,1000,4,55.68,0.11,114.97
2,158,1000,8,53.32,0.11,111.20
2,158,1000,16,53.02,0.11,116.01
2,158,1000,32,52.56,0.11,109.94
2,158,1000,64,55.81,0.11,116.69
2,158,1000,128,55.83,0.11,116.69
2,158,1000,256,70.40,0.30,146.10
2,158,1000,512,73.34,0.31,157.33
2,158,1000,1024,71.92,0.32,148.53
2,158,1000,2048,77.83,0.17,163.52
2,158,1000,4096,105.55,0.20,229.99
2,158,1000,8192,114.45,0.27,238.02
2,158,1000,16384,169.32,0.57,353.56
2,158,1000,32768,197.56,1.07,411.10
2,158,1000,65536,295.83,2.08,607.29
2,158,1000,131072,503.91,4.21,1031.77
2,158,1000,262144,1273.45,58.21,2552.07
2,158,1000,524288,2457.04,135.08,4791.38
2,158,1000,1048576,5995.18,464.79,10500.81
2,162,1000,1,60.55,0.12,122.74
2,162,1000,2,54.80,0.13,115.87
2,162,1000,4,54.60,0.11,117.14
2,162,1000,8,59.12,0.10,131.62
2,162,1000,16,56.35,0.10,118.50
2,162,1000,32,54.15,0.11,114.36
2,162,1000,64,57.51,0.11,121.73
2,162,1000,128,67.13,0.12,142.32
2,162,1000,256,77.44,0.15,164.42
2,162,1000,512,75.16,0.15,158.14
2,162,1000,1024,74.43,0.15,154.82
2,162,1000,2048,78.54,0.16,165.20
2,162,1000,4096,103.16,0.19,224.13
2,162,1000,8192,117.96,0.28,248.63
2,162,1000,16384,173.04,0.59,360.86
2,162,1000,32768,204.42,1.09,427.91
2,162,1000,65536,319.52,2.13,666.74
2,162,1000,131072,535.51,4.26,1109.12
2,162,1000,262144,1350.93,86.95,2689.15
2,162,1000,524288,2492.84,172.41,4945.03
2,162,1000,1048576,5114.31,338.03,9764.19
2,166,1000,1,56.41,0.13,121.91
2,166,1000,2,56.03,0.14,117.56
2,166,1000,4,59.39,0.11,128.89
2,166,1000,8,62.01,0.10,131.62
2,166,1000,16,55.07,0.10,115.31
2,166,1000,32,57.79,0.11,121.00
2,166,1000,64,66.54,0.11,144.74
2,166,1000,128,63.05,0.12,131.00
2,166,1000,256,71.13,0.14,148.92
2,166,1000,512,74.17,0.15,153.23
2,166,1000,1024,75.64,0.16,155.19
2,166,1000,2048,85.90,0.17,178.98
2,166,1000,4096,103.64,0.21,229.59
2,166,1000,8192,116.33,0.29,243.47
2,166,1000,16384,182.57,0.59,380.91
2,166,1000,32768,210.82,1.08,442.05
2,166,1000,65536,320.23,2.09,665.70
2,166,1000,131072,561.48,4.18,1130.66
2,166,1000,262144,1255.86,55.32,2542.76
2,166,1000,524288,2588.92,162.67,4934.76
2,166,1000,1048576,5389.30,385.21,9970.94
2,170,1000,1,59.84,0.12,126.02
2,170,1000,2,60.38,0.13,131.53
2,170,1000,4,58.58,0.11,122.52
2,170,1000,8,61.79,0.11,125.40
2,170,1000,16,60.36,0.11,129.01
2,170,1000,32,63.29,0.12,139.94
2,170,1000,64,72.07,0.11,155.95
2,170,1000,128,63.88,0.12,133.59
2,170,1000,256,73.79,0.15,152.14
2,170,1000,512,77.42,0.15,158.45
2,170,1000,1024,95.20,0.17,203.95
2,170,1000,2048,83.66,0.17,173.24
2,170,1000,4096,99.30,0.20,206.26
2,170,1000,8192,123.37,0.28,254.38
2,170,1000,16384,191.86,0.58,400.34
2,170,1000,32768,217.46,1.09,455.06
2,170,1000,65536,333.59,2.08,688.97
2,170,1000,131072,569.88,4.31,1160.98
2,170,1000,262144,1389.14,89.21,2781.24
2,170,1000,524288,2694.06,171.91,5297.70
2,170,1000,1048576,5626.85,344.27,10509.08
2,174,1000,1,59.49,0.12,130.15
2,174,1000,2,59.09,0.12,123.91
2,174,1000,4,58.65,0.10,124.60
2,174,1000,8,66.87,0.10,146.63
2,174,1000,16,60.41,0.10,124.26
2,174,1000,32,68.14,0.11,149.28
2,174,1000,64,70.54,0.11,150.20
2,174,1000,128,63.80,0.12,133.16
2,174,1000,256,74.43,0.16,154.69
2,174,1000,512,77.67,0.17,161.01
2,174,1000,1024,86.57,0.17,179.59
2,174,1000,2048,90.18,0.18,190.28
2,174,1000,4096,98.66,0.20,206.29
2,174,1000,8192,120.01,0.28,251.73
2,174,1000,16384,186.06,0.59,389.41
2,174,1000,32768,217.28,1.08,458.71
2,174,1000,65536,329.61,2.11,696.53
2,174,1000,131072,560.52,4.21,1170.91
2,174,1000,262144,1334.44,52.06,2750.47
2,174,1000,524288,2513.61,97.02,5158.15
2,174,1000,1048576,4652.26,181.91,9148.67
2,178,1000,1,70.89,0.13,156.09
2,178,1000,2,63.95,0.13,134.77
2,178,1000,4,64.23,0.11,134.05
2,178,1000,8,68.50,0.11,155.20
2,178,1000,16,66.36,0.11,136.19
2,178,1000,32,65.48,0.11,135.20
2,178,1000,64,68.99,0.11,148.64
2,178,1000,128,64.96,0.12,136.50
2,178,1000,256,77.58,0.15,160.30
2,178,1000,512,86.56,0.15,178.65
2,178,1000,1024,82.06,0.16,169.07
2,178,1000,2048,88.48,0.17,184.95
2,178,1000,4096,103.78,0.20,217.62
2,178,1000,8192,128.55,0.29,268.78
2,178,1000,16384,203.36,0.60,428.68
2,178,1000,32768,229.70,1.08,486.60
2,178,1000,65536,352.69,2.10,734.80
2,178,1000,131072,615.35,4.33,1252.52
2,178,1000,262144,1487.52,88.30,2968.96
2,178,1000,524288,2751.65,177.52,5383.51
2,178,1000,1048576,5986.07,346.79,11225.03
2,182,1000,1,63.34,0.13,134.15
2,182,1000,2,66.91,0.12,143.33
2,182,1000,4,65.97,0.11,143.01
2,182,1000,8,75.20,0.12,161.19
2,182,1000,16,74.12,0.11,155.79
2,182,1000,32,65.30,0.11,137.71
2,182,1000,64,65.57,0.11,138.10
2,182,1000,128,65.85,0.12,137.04
2,182,1000,256,79.80,0.23,168.21
2,182,1000,512,82.53,0.37,172.73
2,182,1000,1024,90.58,0.66,196.52
2,182,1000,2048,89.84,0.17,186.24
2,182,1000,4096,104.78,0.20,217.08
2,182,1000,8192,129.60,0.29,268.72
2,182,1000,16384,204.32,0.61,434.83
2,182,1000,32768,235.83,1.11,496.16
2,182,1000,65536,344.65,2.16,715.04
2,182,1000,131072,569.57,4.22,1193.02
2,182,1000,262144,1401.13,53.42,2852.06
2,182,1000,524288,2565.48,97.79,5220.28
2,182,1000,1048576,4899.80,182.55,9592.18
2,186,1000,1,65.69,0.12,137.96
2,186,1000,2,77.04,0.12,166.46
2,186,1000,4,68.38,0.11,146.05
2,186,1000,8,71.48,0.11,147.51
2,186,1000,16,78.48,0.11,164.54
2,186,1000,32,66.00,0.11,136.48
2,186,1000,64,68.10,0.11,140.60
2,186,1000,128,68.73,0.12,141.86
2,186,1000,256,81.47,0.15,170.23
2,186,1000,512,94.60,0.16,200.89
2,186,1000,1024,86.35,0.15,180.17
2,186,1000,2048,92.06,0.17,189.90
2,186,1000,4096,109.92,0.20,226.38
2,186,1000,8192,133.09,0.28,276.17
2,186,1000,16384,210.18,0.58,441.24
2,186,1000,32768,237.63,1.28,501.79
2,186,1000,65536,364.60,2.10,761.57
2,186,1000,131072,607.04,4.14,1254.62
2,186,1000,262144,1537.39,90.21,3066.50
2,186,1000,524288,3091.37,172.89,5919.04
2,186,1000,1048576,6453.69,345.94,11890.15
2,190,1000,1,73.47,0.13,152.53
2,190,1000,2,73.52,0.13,153.71
2,190,1000,4,66.70,0.11,138.14
2,190,1000,8,65.19,0.11,135.20
2,190,1000,16,67.71,0.11,142.03
2,190,1000,32,77.42,0.12,166.94
2,190,1000,64,68.98,0.12,143.31
2,190,1000,128,69.26,0.12,143.82
2,190,1000,256,82.50,0.15,173.85
2,190,1000,512,99.20,0.17,217.79
2,190,1000,1024,87.60,0.16,184.13
2,190,1000,2048,92.46,0.17,193.17
2,190,1000,4096,108.66,0.20,225.35
2,190,1000,8192,134.05,0.30,278.92
2,190,1000,16384,204.66,0.60,432.41
2,190,1000,32768,236.68,1.11,497.34
2,190,1000,65536,360.58,2.14,761.50
2,190,1000,131072,594.51,4.21,1244.08
2,190,1000,262144,1460.33,51.67,2962.40
2,190,1000,524288,2724.07,95.62,5583.65
2,190,1000,1048576,5096.40,179.92,10050.81
2,194,1000,1,80.43,0.14,172.02
2,194,1000,2,67.23,0.14,146.33
2,194,1000,4,68.83,0.11,144.87
2,194,1000,8,70.35,0.11,150.58
2,194,1000,16,81.21,0.12,179.58
2,194,1000,32,70.85,0.12,151.03
2,194,1000,64,70.00,0.12,146.86
2,194,1000,128,70.43,0.12,148.00
2,194,1000,256,86.99,0.15,180.75
2,194,1000,512,96.12,0.17,203.81
2,194,1000,1024,89.09,0.17,185.11
2,194,1000,2048,94.54,0.17,197.89
2,194,1000,4096,112.72,0.21,235.27
2,194,1000,8192,139.50,0.30,306.60
2,194,1000,16384,183.94,0.63,386.64
2,194,1000,32768,253.98,1.25,536.82
2,194,1000,65536,420.56,2.74,872.00
2,194,1000,131072,664.21,4.98,1351.78
2,194,1000,262144,1722.22,98.16,3443.08
2,194,1000,524288,3182.73,179.75,6207.56
2,194,1000,1048576,6269.75,349.61,11876.23
2,198,1000,1,78.62,0.15,165.18
2,198,1000,2,74.77,0.14,161.23
2,198,1000,4,70.49,0.11,149.54
2,198,1000,8,74.80,0.12,160.64
2,198,1000,16,80.40,0.11,172.30
2,198,1000,32,71.59,0.12,149.82
2,198,1000,64,72.23,0.12,151.16
2,198,1000,128,72.98,0.12,152.58
2,198,1000,256,97.76,0.16,206.90
2,198,1000,512,92.96,0.16,198.80
2,198,1000,1024,94.05,0.16,197.87
2,198,1000,2048,97.48,0.18,202.40
2,198,1000,4096,114.25,0.21,237.72
2,198,1000,8192,140.58,0.29,290.93
2,198,1000,16384,209.55,0.65,437.16
2,198,1000,32768,253.20,1.26,528.43
2,198,1000,65536,405.11,2.52,834.64
2,198,1000,131072,682.43,5.10,1359.93
2,198,1000,262144,1593.03,73.20,3176.87
2,198,1000,524288,3331.13,238.45,6468.95
2,198,1000,1048576,6359.92,514.92,11636.64
2,202,1000,1,75.81,0.14,161.13
2,202,1000,2,83.25,0.13,174.77
2,202,1000,4,78.57,0.11,164.62
2,202,1000,8,74.74,0.11,151.44
2,202,1000,16,71.55,0.11,147.43
2,202,1000,32,71.60,0.12,148.48
2,202,1000,64,75.77,0.12,157.54
2,202,1000,128,79.57,0.12,169.32
2,202,1000,256,107.13,0.15,234.50
2,202,1000,512,97.02,0.15,199.13
2,202,1000,1024,99.14,0.16,202.07
2,202,1000,2048,103.15,0.17,214.46
2,202,1000,4096,120.16,0.21,248.53
2,202,1000,8192,146.95,0.29,302.10
2,202,1000,16384,227.69,0.60,470.19
2,202,1000,32768,269.99,1.11,563.49
2,202,1000,65536,420.24,2.18,860.45
2,202,1000,131072,759.52,4.36,1456.40
2,202,1000,262144,1726.24,90.38,3445.09
2,202,1000,524288,3503.66,176.60,6819.31
2,202,1000,1048576,6673.33,368.56,12439.90
2,206,1000,1,81.07,0.13,179.91
2,206,1000,2,78.47,0.13,162.12
2,206,1000,4,76.52,0.11,156.27
2,206,1000,8,74.77,0.11,153.98
2,206,1000,16,71.39,0.11,147.21
2,206,1000,32,71.87,0.12,148.75
2,206,1000,64,75.94,0.12,156.47
2,206,1000,128,97.72,0.13,203.43
2,206,1000,256,103.18,0.15,227.47
2,206,1000,512,95.73,0.16,199.09
2,206,1000,1024,96.83,0.17,200.95
2,206,1000,2048,102.43,0.18,211.61
2,206,1000,4096,121.01,0.21,252.56
2,206,1000,8192,148.57,0.30,309.12
2,206,1000,16384,222.82,0.61,464.46
2,206,1000,32768,264.68,1.11,549.95
2,206,1000,65536,407.85,2.17,849.51
2,206,1000,131072,658.42,4.19,1357.41
2,206,1000,262144,1561.67,55.92,3187.19
