algorithm,cores,iterations,size,latency,min,max
0,2,1000,1,0.59,0.08,1.10
0,2,1000,2,1.19,0.82,1.56
0,2,1000,4,1.19,0.82,1.56
0,2,1000,8,0.59,0.09,1.10
0,2,1000,16,0.59,0.08,1.10
0,2,1000,32,0.68,0.08,1.28
0,2,1000,64,0.67,0.08,1.27
0,2,1000,128,0.88,0.25,1.51
0,2,1000,256,0.94,0.31,1.57
0,2,1000,512,1.07,0.36,1.79
0,2,1000,1024,1.16,0.41,1.91
0,2,1000,2048,1.66,0.71,2.61
0,2,1000,4096,2.41,1.34,3.48
0,2,1000,8192,3.69,2.52,4.85
0,2,1000,16384,6.58,5.40,7.75
0,2,1000,32768,11.00,9.62,12.37
0,2,1000,65536,20.83,19.10,22.56
0,2,1000,131072,40.96,38.46,43.46
0,2,1000,262144,40.64,36.12,45.15
0,2,1000,524288,82.12,71.24,93.00
0,2,1000,1048576,162.54,140.97,184.12
0,6,1000,1,1.11,0.19,2.66
0,6,1000,2,1.12,0.19,2.64
0,6,1000,4,1.12,0.19,2.66
0,6,1000,8,1.10,0.19,2.61
0,6,1000,16,1.11,0.19,2.65
0,6,1000,32,1.19,0.19,2.75
0,6,1000,64,1.20,0.19,2.79
0,6,1000,128,1.43,0.30,3.23
0,6,1000,256,1.48,0.30,3.30
0,6,1000,512,1.64,0.31,3.71
0,6,1000,1024,1.74,0.32,3.90
0,6,1000,2048,2.14,0.35,4.75
0,6,1000,4096,9.81,1.64,16.27
0,6,1000,8192,15.18,2.78,24.95
0,6,1000,16384,23.90,5.47,38.00
0,6,1000,32768,43.36,9.79,69.14
0,6,1000,65536,39.38,21.55,55.70
0,6,1000,131072,78.66,42.72,111.12
0,6,1000,262144,135.33,51.07,209.94
0,6,1000,524288,204.88,96.78,338.95
0,6,1000,1048576,652.40,217.52,1039.07
0,10,1000,1,0.96,0.19,2.23
0,10,1000,2,0.98,0.18,2.28
0,10,1000,4,0.96,0.18,2.25
0,10,1000,8,0.97,0.19,2.26
0,10,1000,16,0.95,0.18,2.22
0,10,1000,32,1.05,0.18,2.59
0,10,1000,64,1.06,0.19,2.60
0,10,1000,128,1.34,0.21,3.47
0,10,1000,256,1.47,0.24,3.57
0,10,1000,512,1.60,0.26,4.21
0,10,1000,1024,1.68,0.27,4.42
0,10,1000,2048,2.26,0.31,6.12
0,10,1000,4096,2.93,0.38,7.95
0,10,1000,8192,6.85,3.30,12.43
0,10,1000,16384,13.33,7.41,22.69
0,10,1000,32768,26.92,15.90,44.18
0,10,1000,65536,54.69,33.23,89.95
0,10,1000,131072,107.57,68.94,167.78
0,10,1000,262144,116.15,56.26,224.48
0,10,1000,524288,212.33,98.17,425.41
0,10,1000,1048576,452.60,207.90,905.62
0,14,1000,1,0.80,0.09,2.47
0,14,1000,2,0.78,0.09,2.43
0,14,1000,4,0.89,0.09,3.84
0,14,1000,8,0.79,0.09,2.47
0,14,1000,16,0.79,0.09,2.45
0,14,1000,32,1.06,0.11,4.05
0,14,1000,64,0.85,0.10,2.68
0,14,1000,128,1.16,0.20,3.58
0,14,1000,256,1.18,0.22,3.61
0,14,1000,512,1.31,0.24,4.19
0,14,1000,1024,1.54,0.28,5.93
0,14,1000,2048,2.15,0.47,6.12
0,14,1000,4096,3.64,0.90,12.93
0,14,1000,8192,8.49,2.73,16.99
0,14,1000,16384,17.19,6.13,29.82
0,14,1000,32768,35.58,15.52,58.60
0,14,1000,65536,70.25,30.11,106.29
0,14,1000,131072,130.92,42.65,203.82
0,14,1000,262144,112.66,55.39,232.29
0,14,1000,524288,230.66,103.12,472.77
0,14,1000,1048576,459.86,215.59,921.97
0,18,1000,1,0.98,0.10,3.24
0,18,1000,2,0.98,0.10,3.24
0,18,1000,4,0.98,0.10,3.23
0,18,1000,8,0.98,0.12,3.21
0,18,1000,16,0.97,0.11,3.20
0,18,1000,32,1.04,0.13,3.42
0,18,1000,64,1.05,0.14,3.40
0,18,1000,128,1.27,0.22,4.23
0,18,1000,256,1.29,0.24,4.26
0,18,1000,512,1.37,0.26,4.51
0,18,1000,1024,1.76,0.30,6.09
0,18,1000,2048,2.72,0.31,9.47
0,18,1000,4096,5.91,2.10,12.57
0,18,1000,8192,11.49,3.58,26.84
0,18,1000,16384,23.65,8.28,44.42
0,18,1000,32768,45.88,19.27,78.79
0,18,1000,65536,86.12,40.68,135.79
0,18,1000,131072,175.28,92.77,272.19
0,18,1000,262144,157.01,53.80,347.11
0,18,1000,524288,265.62,103.81,626.61
0,18,1000,1048576,565.19,217.06,1321.15
0,22,1000,1,1.04,0.12,3.17
0,22,1000,2,1.04,0.11,3.14
0,22,1000,4,1.24,0.12,4.53
0,22,1000,8,1.16,0.12,4.32
0,22,1000,16,1.31,0.12,6.11
0,22,1000,32,1.38,0.14,4.12
0,22,1000,64,1.41,0.14,4.34
0,22,1000,128,1.63,0.24,5.13
0,22,1000,256,1.64,0.27,5.13
0,22,1000,512,1.79,0.29,5.64
0,22,1000,1024,1.95,0.30,6.21
0,22,1000,2048,2.76,0.33,8.62
0,22,1000,4096,5.46,2.19,12.27
0,22,1000,8192,10.13,3.99,22.96
0,22,1000,16384,22.46,11.26,40.63
0,22,1000,32768,44.37,25.82,73.05
0,22,1000,65536,91.77,55.68,140.70
0,22,1000,131072,186.63,118.63,281.91
0,22,1000,262144,125.67,54.66,292.71
0,22,1000,524288,251.21,118.22,596.08
0,22,1000,1048576,661.46,243.42,1557.82
0,26,1000,1,1.25,0.08,5.95
0,26,1000,2,1.06,0.10,3.62
0,26,1000,4,1.28,0.09,4.82
0,26,1000,8,1.34,0.08,5.85
0,26,1000,16,1.17,0.08,4.83
0,26,1000,32,1.21,0.10,4.15
0,26,1000,64,1.20,0.09,4.15
0,26,1000,128,1.69,0.23,6.57
0,26,1000,256,1.55,0.25,5.35
0,26,1000,512,1.71,0.28,5.91
0,26,1000,1024,2.07,0.32,8.03
0,26,1000,2048,2.69,0.55,9.16
0,26,1000,4096,6.35,2.44,13.71
0,26,1000,8192,10.60,3.36,22.64
0,26,1000,16384,23.07,8.14,41.64
0,26,1000,32768,46.45,24.05,76.88
0,26,1000,65536,94.02,51.99,148.48
0,26,1000,131072,184.61,105.86,281.21
0,26,1000,262144,152.50,56.12,344.60
0,26,1000,524288,287.01,109.08,701.75
0,26,1000,1048576,550.25,205.81,1316.49
0,30,1000,1,0.96,0.10,3.74
0,30,1000,2,0.94,0.10,3.63
0,30,1000,4,0.96,0.10,3.76
0,30,1000,8,1.02,0.11,4.85
0,30,1000,16,0.94,0.12,3.67
0,30,1000,32,1.04,0.10,4.28
0,30,1000,64,1.01,0.10,4.09
0,30,1000,128,1.37,0.25,5.46
0,30,1000,256,1.46,0.26,5.67
0,30,1000,512,1.61,0.28,6.45
0,30,1000,1024,1.78,0.31,7.05
0,30,1000,2048,2.57,0.55,9.74
0,30,1000,4096,6.79,2.01,15.48
0,30,1000,8192,12.69,3.94,26.81
0,30,1000,16384,25.94,10.31,46.24
0,30,1000,32768,54.94,27.38,90.04
0,30,1000,65536,110.80,62.90,174.95
0,30,1000,131072,216.75,119.25,337.57
0,30,1000,262144,156.10,55.28,348.71
0,30,1000,524288,293.68,95.42,681.30
0,30,1000,1048576,578.68,214.26,1506.13
0,34,1000,1,1.35,0.32,3.92
0,34,1000,2,1.36,0.32,3.96
0,34,1000,4,1.35,0.32,3.90
0,34,1000,8,1.37,0.34,3.93
0,34,1000,16,1.39,0.34,3.98
0,34,1000,32,1.55,0.37,4.75
0,34,1000,64,1.57,0.35,4.84
0,34,1000,128,1.95,0.48,5.92
0,34,1000,256,2.36,0.53,7.40
0,34,1000,512,2.25,0.59,6.74
0,34,1000,1024,2.43,0.66,7.26
0,34,1000,2048,3.79,1.19,10.87
0,34,1000,4096,5.52,1.88,14.91
0,34,1000,8192,8.99,3.18,23.71
0,34,1000,16384,17.62,7.68,39.46
0,34,1000,32768,35.54,16.66,71.15
0,34,1000,65536,70.76,34.08,135.00
0,34,1000,131072,140.07,72.31,261.96
0,34,1000,262144,163.00,59.50,410.60
0,34,1000,524288,347.99,119.91,891.41
0,34,1000,1048576,674.89,249.64,1731.26
0,38,1000,1,1.34,0.32,4.27
0,38,1000,2,1.33,0.34,4.26
0,38,1000,4,1.31,0.33,4.20
0,38,1000,8,1.31,0.32,4.17
0,38,1000,16,1.31,0.32,4.20
0,38,1000,32,1.50,0.35,4.93
0,38,1000,64,1.51,0.35,4.91
0,38,1000,128,1.83,0.50,5.64
0,38,1000,256,1.97,0.57,5.94
0,38,1000,512,2.15,0.59,6.70
0,38,1000,1024,2.31,0.64,7.12
0,38,1000,2048,3.49,1.03,10.47
0,38,1000,4096,5.37,1.81,14.67
0,38,1000,8192,9.01,3.07,22.37
0,38,1000,16384,17.67,7.46,38.70
0,38,1000,32768,35.12,15.30,72.96
0,38,1000,65536,70.35,32.06,139.41
0,38,1000,131072,138.50,63.88,267.93
0,38,1000,262144,162.40,58.89,408.82
0,38,1000,524288,343.84,106.73,919.93
0,38,1000,1048576,603.28,203.63,1671.93
0,42,1000,1,1.31,0.30,3.98
0,42,1000,2,1.38,0.30,4.98
0,42,1000,4,1.36,0.32,4.08
0,42,1000,8,1.33,0.30,4.06
0,42,1000,16,1.35,0.30,4.04
0,42,1000,32,1.51,0.34,4.64
0,42,1000,64,1.50,0.34,4.69
0,42,1000,128,1.90,0.52,5.74
0,42,1000,256,1.94,0.57,5.70
0,42,1000,512,2.13,0.65,6.30
0,42,1000,1024,2.52,0.75,7.17
0,42,1000,2048,3.29,0.98,9.47
0,42,1000,4096,5.50,2.17,14.43
0,42,1000,8192,9.06,3.19,21.32
0,42,1000,16384,18.41,7.19,37.77
0,42,1000,32768,37.56,16.26,71.93
0,42,1000,65536,74.28,32.74,136.55
0,42,1000,131072,149.00,65.91,267.10
0,42,1000,262144,176.92,70.08,405.03
0,42,1000,524288,346.22,138.00,886.52
0,42,1000,1048576,550.10,224.80,1414.95
0,46,1000,1,1.31,0.31,3.96
0,46,1000,2,1.28,0.31,3.86
0,46,1000,4,1.27,0.32,3.86
0,46,1000,8,1.28,0.32,3.86
0,46,1000,16,1.26,0.32,3.76
0,46,1000,32,1.43,0.33,4.43
0,46,1000,64,1.46,0.33,4.60
0,46,1000,128,1.77,0.48,5.40
0,46,1000,256,1.81,0.53,5.40
0,46,1000,512,2.02,0.57,6.30
0,46,1000,1024,2.42,0.87,7.15
0,46,1000,2048,3.18,0.94,9.69
0,46,1000,4096,5.10,1.77,14.23
0,46,1000,8192,9.18,3.37,22.55
0,46,1000,16384,18.60,8.37,40.64
0,46,1000,32768,36.96,16.96,76.29
0,46,1000,65536,73.01,35.00,143.42
0,46,1000,131072,144.65,70.94,271.85
0,46,1000,262144,171.06,57.65,403.40
0,46,1000,524288,347.36,145.05,824.40
0,46,1000,1048576,632.42,234.34,1565.09
0,50,1000,1,1.27,0.33,3.93
0,50,1000,2,1.27,0.34,3.92
0,50,1000,4,1.27,0.31,3.81
0,50,1000,8,1.26,0.33,3.83
0,50,1000,16,1.25,0.33,3.84
0,50,1000,32,1.44,0.35,4.54
0,50,1000,64,1.40,0.35,4.34
0,50,1000,128,1.77,0.49,5.57
0,50,1000,256,1.83,0.53,5.59
0,50,1000,512,2.06,0.58,6.45
0,50,1000,1024,2.33,0.70,7.28
0,50,1000,2048,3.21,0.90,9.93
0,50,1000,4096,5.52,1.66,14.95
0,50,1000,8192,9.98,3.33,24.42
0,50,1000,16384,19.85,7.23,43.38
0,50,1000,32768,39.99,15.57,81.34
0,50,1000,65536,80.87,37.19,159.12
0,50,1000,131072,167.13,83.31,311.24
0,50,1000,262144,230.57,86.95,503.73
0,50,1000,524288,384.21,109.27,895.46
0,50,1000,1048576,762.17,211.74,1956.48
0,54,1000,1,1.24,0.32,4.02
0,54,1000,2,1.23,0.31,3.95
0,54,1000,4,1.23,0.32,3.98
0,54,1000,8,1.24,0.32,4.06
0,54,1000,16,1.23,0.32,3.96
0,54,1000,32,1.40,0.35,4.54
0,54,1000,64,1.38,0.36,4.63
0,54,1000,128,1.76,0.49,5.80
0,54,1000,256,1.78,0.56,5.76
0,54,1000,512,2.04,0.61,7.04
0,54,1000,1024,2.34,0.68,7.80
0,54,1000,2048,3.23,0.93,10.28
0,54,1000,4096,5.60,1.73,15.03
0,54,1000,8192,10.75,3.52,25.50
0,54,1000,16384,22.68,8.59,46.51
0,54,1000,32768,46.61,19.76,88.41
0,54,1000,65536,93.96,43.50,173.48
0,54,1000,131072,187.61,93.98,344.43
0,54,1000,262144,242.42,86.23,540.67
0,54,1000,524288,438.06,161.31,972.02
0,54,1000,1048576,789.51,297.77,1862.93
0,58,1000,1,1.35,0.29,4.14
0,58,1000,2,1.33,0.30,4.10
0,58,1000,4,1.30,0.30,3.99
0,58,1000,8,1.32,0.30,4.03
0,58,1000,16,1.34,0.30,4.05
0,58,1000,32,1.47,0.33,4.65
0,58,1000,64,1.44,0.33,4.65
0,58,1000,128,1.81,0.45,5.58
0,58,1000,256,1.84,0.49,5.65
0,58,1000,512,2.09,0.55,6.59
0,58,1000,1024,2.67,0.92,7.78
0,58,1000,2048,3.59,0.95,10.86
0,58,1000,4096,6.18,1.72,15.90
0,58,1000,8192,11.54,3.25,27.53
0,58,1000,16384,23.18,7.53,49.03
0,58,1000,32768,45.99,20.17,90.01
0,58,1000,65536,91.89,42.98,172.59
0,58,1000,131072,185.72,85.42,334.55
0,58,1000,262144,149.19,55.09,419.02
0,58,1000,524288,382.54,167.51,945.91
0,58,1000,1048576,843.96,379.71,2002.41
0,62,1000,1,1.40,0.29,4.39
0,62,1000,2,1.38,0.30,4.29
0,62,1000,4,1.33,0.30,4.16
0,62,1000,8,1.36,0.31,4.18
0,62,1000,16,1.38,0.29,4.28
0,62,1000,32,1.52,0.31,4.94
0,62,1000,64,1.50,0.32,4.89
0,62,1000,128,1.88,0.46,6.07
0,62,1000,256,1.93,0.52,6.10
0,62,1000,512,2.09,0.56,6.83
0,62,1000,1024,2.54,0.72,8.24
0,62,1000,2048,3.49,0.94,11.01
0,62,1000,4096,6.13,2.14,16.17
0,62,1000,8192,11.68,3.52,28.15
0,62,1000,16384,23.39,7.86,50.03
0,62,1000,32768,46.89,20.63,93.50
0,62,1000,65536,92.32,39.61,173.87
0,62,1000,131072,189.74,83.57,359.15
0,62,1000,262144,182.63,74.64,477.46
0,62,1000,524288,429.88,207.97,980.18
0,62,1000,1048576,758.43,277.67,2043.88
0,66,1000,1,1.38,0.33,4.95
0,66,1000,2,1.33,0.33,4.77
0,66,1000,4,1.30,0.32,4.70
0,66,1000,8,1.34,0.37,4.67
0,66,1000,16,1.35,0.33,4.76
0,66,1000,32,1.48,0.33,5.49
0,66,1000,64,1.43,0.35,5.30
0,66,1000,128,1.88,0.55,6.90
0,66,1000,256,1.99,0.59,7.07
0,66,1000,512,2.43,0.88,8.40
0,66,1000,1024,2.39,0.70,8.74
0,66,1000,2048,3.95,1.18,12.81
0,66,1000,4096,7.10,2.77,18.59
0,66,1000,8192,12.83,4.60,30.34
0,66,1000,16384,25.96,10.42,56.22
0,66,1000,32768,51.46,23.08,104.05
0,66,1000,65536,102.26,50.65,198.20
0,66,1000,131072,206.40,123.60,383.23
0,66,1000,262144,219.73,58.07,583.62
0,66,1000,524288,468.73,221.19,1156.05
0,66,1000,1048576,669.77,215.92,1974.92
0,70,1000,1,1.45,0.33,4.93
0,70,1000,2,1.54,0.34,6.40
0,70,1000,4,1.37,0.32,4.76
0,70,1000,8,1.41,0.38,4.78
0,70,1000,16,1.48,0.34,5.07
0,70,1000,32,2.28,0.34,7.26
0,70,1000,64,1.80,0.39,6.50
0,70,1000,128,2.04,0.59,7.18
0,70,1000,256,2.07,0.62,7.04
0,70,1000,512,2.19,0.65,8.14
0,70,1000,1024,2.43,0.73,8.75
0,70,1000,2048,4.12,1.08,13.27
0,70,1000,4096,7.51,2.25,19.56
0,70,1000,8192,13.56,4.39,31.94
0,70,1000,16384,26.63,8.77,55.74
0,70,1000,32768,52.65,18.56,102.98
0,70,1000,65536,104.71,36.10,194.62
0,70,1000,131072,206.47,75.38,375.44
0,70,1000,262144,200.06,69.22,539.80
0,70,1000,524288,435.65,198.18,1074.19
0,70,1000,1048576,814.76,297.81,2247.93
0,74,1000,1,1.54,0.32,5.00
0,74,1000,2,1.54,0.32,5.04
0,74,1000,4,1.53,0.32,4.94
0,74,1000,8,1.52,0.35,4.94
0,74,1000,16,1.54,0.31,5.02
0,74,1000,32,1.66,0.32,5.85
0,74,1000,64,1.65,0.34,5.70
0,74,1000,128,2.00,0.51,6.84
0,74,1000,256,2.04,0.55,6.88
0,74,1000,512,2.44,0.69,8.70
0,74,1000,1024,2.55,0.72,8.97
0,74,1000,2048,4.12,1.15,13.36
0,74,1000,4096,7.18,2.59,19.58
0,74,1000,8192,14.02,5.34,33.51
0,74,1000,16384,28.02,13.20,59.32
0,74,1000,32768,56.07,31.48,111.84
0,74,1000,65536,112.34,63.10,218.34
0,74,1000,131072,229.07,118.06,463.50
0,74,1000,262144,222.69,82.23,594.69
0,74,1000,524288,435.57,207.12,1058.66
0,74,1000,1048576,825.21,152.60,2233.44
0,78,1000,1,1.26,0.34,4.52
0,78,1000,2,1.24,0.33,4.51
0,78,1000,4,1.19,0.33,4.24
0,78,1000,8,1.22,0.36,4.28
0,78,1000,16,1.23,0.33,4.31
0,78,1000,32,1.40,0.34,5.25
0,78,1000,64,1.37,0.33,4.96
0,78,1000,128,4.45,0.55,15.47
0,78,1000,256,5.64,0.69,17.78
0,78,1000,512,3.16,0.70,11.42
0,78,1000,1024,2.60,0.75,9.21
0,78,1000,2048,4.21,1.15,13.48
0,78,1000,4096,7.45,2.43,19.79
0,78,1000,8192,14.65,4.62,34.45
0,78,1000,16384,30.12,9.52,62.52
0,78,1000,32768,60.74,27.06,114.33
0,78,1000,65536,123.81,62.86,222.95
0,78,1000,131072,252.32,141.41,453.89
0,78,1000,262144,200.28,64.52,543.15
0,78,1000,524288,466.68,230.50,1124.12
0,78,1000,1048576,847.90,302.15,2216.67
0,82,1000,1,1.55,0.33,5.14
0,82,1000,2,1.52,0.32,5.07
0,82,1000,4,1.52,0.32,5.05
0,82,1000,8,1.53,0.35,4.96
0,82,1000,16,1.54,0.32,5.07
0,82,1000,32,1.67,0.32,5.71
0,82,1000,64,1.67,0.35,5.61
0,82,1000,128,2.00,0.51,6.61
0,82,1000,256,2.31,0.83,7.17
0,82,1000,512,2.26,0.64,8.00
0,82,1000,1024,2.56,0.71,8.78
0,82,1000,2048,4.30,0.99,13.25
0,82,1000,4096,7.65,2.44,19.18
0,82,1000,8192,14.97,4.23,34.71
0,82,1000,16384,29.96,9.15,61.90
0,82,1000,32768,59.17,22.49,117.53
0,82,1000,65536,117.89,51.07,227.01
0,82,1000,131072,241.69,113.17,482.79
0,82,1000,262144,248.19,83.51,724.80
0,82,1000,524288,528.22,265.70,1287.09
0,82,1000,1048576,940.12,284.20,2491.38
0,86,1000,1,1.50,0.34,5.15
0,86,1000,2,1.49,0.34,5.09
0,86,1000,4,1.45,0.33,4.92
0,86,1000,8,1.48,0.34,4.99
0,86,1000,16,1.51,0.34,5.07
0,86,1000,32,1.62,0.34,5.81
0,86,1000,64,1.69,0.35,5.84
0,86,1000,128,2.07,0.58,7.30
0,86,1000,256,2.05,0.60,7.14
0,86,1000,512,2.28,0.63,8.21
0,86,1000,1024,2.69,0.72,9.10
0,86,1000,2048,4.43,1.30,13.73
0,86,1000,4096,8.36,2.76,20.30
0,86,1000,8192,16.32,5.10,35.82
0,86,1000,16384,33.85,10.09,65.73
0,86,1000,32768,68.40,29.96,125.07
0,86,1000,65536,139.47,64.45,252.66
0,86,1000,131072,282.27,132.40,495.76
0,86,1000,262144,252.15,91.42,623.10
0,86,1000,524288,568.18,276.77,1330.76
0,86,1000,1048576,1017.68,433.99,2429.03
0,90,1000,1,1.60,0.32,5.39
0,90,1000,2,1.58,0.33,5.19
0,90,1000,4,1.55,0.32,5.04
0,90,1000,8,1.57,0.35,5.10
0,90,1000,16,1.61,0.32,6.69
0,90,1000,32,1.71,0.32,5.88
0,90,1000,64,1.68,0.35,5.88
0,90,1000,128,2.05,0.51,7.02
0,90,1000,256,2.12,0.55,7.14
0,90,1000,512,2.67,0.69,8.79
0,90,1000,1024,2.75,0.75,9.66
0,90,1000,2048,4.65,1.13,14.38
0,90,1000,4096,8.47,2.91,20.78
0,90,1000,8192,17.65,7.14,38.02
0,90,1000,16384,36.44,16.51,68.93
0,90,1000,32768,76.31,31.44,152.76
0,90,1000,65536,151.26,70.45,272.20
0,90,1000,131072,299.39,137.35,508.82
0,90,1000,262144,253.38,99.07,641.57
0,90,1000,524288,572.46,277.66,1345.24
0,90,1000,1048576,1011.29,367.10,2532.08
0,94,1000,1,1.36,0.32,4.38
0,94,1000,2,1.86,0.31,6.86
0,94,1000,4,1.73,0.31,5.41
0,94,1000,8,1.34,0.35,4.26
0,94,1000,16,1.37,0.32,4.53
0,94,1000,32,1.45,0.31,4.93
0,94,1000,64,1.44,0.32,5.19
0,94,1000,128,1.77,0.50,6.06
0,94,1000,256,1.86,0.55,7.37
0,94,1000,512,3.81,0.75,13.77
0,94,1000,1024,3.70,0.76,12.78
0,94,1000,2048,5.06,1.26,16.61
0,94,1000,4096,9.82,3.28,23.31
0,94,1000,8192,17.76,6.59,40.19
0,94,1000,16384,36.11,17.55,70.66
0,94,1000,32768,72.43,38.52,129.72
0,94,1000,65536,146.41,59.74,258.81
0,94,1000,131072,288.53,116.34,502.37
0,94,1000,262144,237.68,76.05,609.32
0,94,1000,524288,593.45,303.07,1334.26
0,94,1000,1048576,1152.45,456.54,2847.49
0,98,1000,1,1.37,0.32,4.79
0,98,1000,2,1.37,0.31,5.09
0,98,1000,4,1.47,0.31,6.22
0,98,1000,8,1.49,0.35,5.76
0,98,1000,16,1.35,0.32,4.81
0,98,1000,32,1.51,0.31,5.54
0,98,1000,64,2.00,0.34,7.57
0,98,1000,128,2.78,0.57,13.70
0,98,1000,256,3.16,0.63,12.52
0,98,1000,512,2.50,0.66,9.20
0,98,1000,1024,3.16,0.75,10.94
0,98,1000,2048,6.79,1.43,19.40
0,98,1000,4096,10.32,3.40,25.52
0,98,1000,8192,21.24,8.25,48.89
0,98,1000,16384,44.04,14.33,84.47
0,98,1000,32768,92.16,53.16,167.35
0,98,1000,65536,189.26,121.19,323.82
0,98,1000,131072,374.45,238.34,607.82
0,98,1000,262144,264.43,87.98,725.12
0,98,1000,524288,680.07,270.71,1641.33
0,98,1000,1048576,1094.86,380.50,2712.20
0,102,1000,1,1.45,0.31,4.96
0,102,1000,2,1.43,0.32,4.84
0,102,1000,4,1.36,0.30,4.61
0,102,1000,8,1.39,0.34,4.60
0,102,1000,16,1.73,0.32,7.31
0,102,1000,32,1.53,0.32,5.39
0,102,1000,64,1.55,0.34,5.87
0,102,1000,128,1.93,0.54,7.90
0,102,1000,256,2.08,0.57,7.72
0,102,1000,512,2.79,0.89,10.18
0,102,1000,1024,4.04,0.78,12.07
0,102,1000,2048,6.98,1.30,19.07
0,102,1000,4096,8.60,3.24,20.55
0,102,1000,8192,17.44,6.64,37.75
0,102,1000,16384,35.89,14.77,70.68
0,102,1000,32768,72.02,32.50,133.25
0,102,1000,65536,144.44,69.80,259.76
0,102,1000,131072,282.72,183.15,491.50
0,102,1000,262144,249.83,90.86,680.76
0,102,1000,524288,595.06,287.48,1406.67
0,102,1000,1048576,1098.35,453.87,2693.49
0,106,1000,1,1.59,0.32,5.47
0,106,1000,2,1.53,0.32,5.18
0,106,1000,4,1.51,0.32,5.17
0,106,1000,8,1.50,0.34,5.02
0,106,1000,16,1.88,0.33,6.38
0,106,1000,32,1.68,0.32,5.84
0,106,1000,64,1.62,0.34,5.75
0,106,1000,128,2.06,0.53,8.35
0,106,1000,256,2.07,0.57,7.04
0,106,1000,512,2.59,0.87,8.96
0,106,1000,1024,4.35,0.80,18.87
0,106,1000,2048,6.14,1.41,19.66
0,106,1000,4096,9.80,3.98,23.80
0,106,1000,8192,20.76,7.97,44.62
0,106,1000,16384,45.31,22.09,88.45
0,106,1000,32768,90.54,36.72,172.78
0,106,1000,65536,181.83,93.94,320.74
0,106,1000,131072,362.04,213.15,604.35
0,106,1000,262144,239.03,76.36,637.96
0,106,1000,524288,625.01,287.07,1422.55
0,106,1000,1048576,1204.52,509.38,2792.73
0,110,1000,1,3.08,0.32,9.79
0,110,1000,2,2.04,0.32,7.46
0,110,1000,4,1.70,0.33,5.30
0,110,1000,8,1.66,0.34,6.25
0,110,1000,16,3.03,0.34,10.93
0,110,1000,32,1.74,0.33,5.78
0,110,1000,64,1.68,0.36,6.64
0,110,1000,128,2.41,0.50,8.10
0,110,1000,256,2.32,0.60,9.56
0,110,1000,512,4.06,0.68,13.89
0,110,1000,1024,3.22,0.79,11.27
0,110,1000,2048,6.68,1.64,18.17
0,110,1000,4096,10.39,3.57,24.09
0,110,1000,8192,23.00,7.64,53.61
0,110,1000,16384,46.66,22.95,85.97
0,110,1000,32768,98.37,56.93,172.82
0,110,1000,65536,200.52,110.32,343.98
0,110,1000,131072,397.76,224.34,665.09
0,110,1000,262144,275.27,82.31,823.13
0,110,1000,524288,691.54,314.19,1645.42
0,110,1000,1048576,1106.00,334.87,2854.47
0,114,1000,1,2.09,0.31,6.55
0,114,1000,2,1.42,0.31,5.02
0,114,1000,4,1.43,0.32,4.98
0,114,1000,8,1.42,0.34,4.97
0,114,1000,16,1.46,0.31,5.26
0,114,1000,32,1.60,0.32,5.78
0,114,1000,64,1.57,0.33,5.53
0,114,1000,128,1.92,0.51,6.89
0,114,1000,256,2.26,0.57,8.12
0,114,1000,512,2.59,0.71,10.57
0,114,1000,1024,3.52,0.78,12.72
0,114,1000,2048,5.25,1.16,17.31
0,114,1000,4096,9.98,2.64,27.67
0,114,1000,8192,20.37,6.60,50.15
0,114,1000,16384,41.57,20.33,85.94
0,114,1000,32768,84.73,41.64,162.08
0,114,1000,65536,169.68,99.76,306.97
0,114,1000,131072,338.77,207.27,593.05
0,114,1000,262144,285.90,100.40,869.22
0,114,1000,524288,936.16,322.35,2512.38
0,114,1000,1048576,1184.88,425.42,3172.94
0,118,1000,1,1.39,0.31,4.79
0,118,1000,2,1.33,0.31,4.56
0,118,1000,4,1.34,0.31,4.59
0,118,1000,8,1.33,0.36,4.58
0,118,1000,16,1.51,0.30,5.91
0,118,1000,32,1.61,0.33,7.68
0,118,1000,64,1.54,0.35,5.40
0,118,1000,128,2.73,0.52,9.14
0,118,1000,256,3.70,0.64,11.52
0,118,1000,512,3.19,0.67,13.78
0,118,1000,1024,4.19,0.79,12.76
0,118,1000,2048,6.72,1.40,18.83
0,118,1000,4096,10.06,3.62,24.26
0,118,1000,8192,20.45,8.14,46.02
0,118,1000,16384,42.02,21.72,80.72
0,118,1000,32768,83.22,48.51,152.92
0,118,1000,65536,171.99,95.48,344.69
0,118,1000,131072,332.64,189.54,570.21
0,118,1000,262144,268.47,88.97,733.28
0,118,1000,524288,701.86,243.32,1648.77
0,118,1000,1048576,1250.66,338.30,3277.95
0,122,1000,1,1.61,0.33,5.32
0,122,1000,2,1.56,0.32,5.25
0,122,1000,4,1.58,0.32,5.42
0,122,1000,8,1.57,0.35,6.32
0,122,1000,16,1.64,0.38,5.43
0,122,1000,32,2.66,0.34,10.38
0,122,1000,64,1.80,0.38,8.94
0,122,1000,128,2.06,0.59,7.46
0,122,1000,256,2.21,0.61,8.89
0,122,1000,512,3.17,0.69,11.24
0,122,1000,1024,3.19,0.81,11.73
0,122,1000,2048,5.68,1.61,17.23
0,122,1000,4096,14.32,4.13,42.27
0,122,1000,8192,23.38,8.79,52.54
0,122,1000,16384,46.05,24.38,85.66
