mapby,p,comm,size,latency,min,max,iterations,p50,p95,p99
socket,26,25,32768,59.93,22.10,172.79,1000,58.42,65.15,71.52
socket,26,25,65536,119.72,45.80,346.50,1000,119.23,126.90,131.00
socket,26,25,131072,241.78,92.32,711.05,1000,241.30,252.27,258.04
socket,26,25,262144,673.85,47.54,1267.83,1000,660.76,786.39,877.48
socket,26,25,524288,1293.48,86.06,2449.72,1000,1283.40,1394.99,1546.26
socket,26,25,1048576,2499.79,165.99,4742.90,1000,2505.50,2536.56,2575.49
socket,27,26,1,1.36,0.48,2.23,1000,1.36,1.76,1.98
socket,27,26,2,1.29,0.45,2.20,1000,1.29,1.61,1.75
socket,27,26,4,1.31,0.40,2.26,1000,1.26,1.70,2.12
socket,27,26,8,1.36,0.51,2.28,1000,1.36,1.73,2.02
socket,27,26,16,1.28,0.45,2.13,1000,1.25,1.70,1.90
socket,27,26,32,1.33,0.46,1.98,1000,1.32,1.76,2.02
socket,27,26,64,1.40,0.44,2.33,1000,1.43,1.75,1.97
socket,27,26,128,1.76,0.80,5.91,1000,1.75,2.16,2.38
socket,27,26,256,2.03,0.88,9.73,1000,2.04,2.43,2.66
socket,27,26,512,2.08,0.97,10.18,1000,2.08,2.49,2.70
socket,27,26,1024,2.13,0.94,11.82,1000,2.11,2.45,2.68
socket,27,26,2048,3.13,1.21,16.52,1000,3.04,3.68,5.05
socket,27,26,4096,6.70,2.90,23.64,1000,6.56,7.69,9.87
socket,27,26,8192,14.14,8.33,37.36,1000,13.67,16.11,18.16
socket,27,26,16384,28.98,15.85,87.51,1000,28.44,32.36,44.32
socket,27,26,32768,60.05,32.19,174.78,1000,59.35,65.36,68.51
socket,27,26,65536,132.62,65.45,361.29,1000,132.07,140.04,144.91
socket,27,26,131072,268.16,129.78,740.80,1000,267.58,278.70,285.56
socket,27,26,262144,698.03,47.68,1316.79,1000,684.73,809.85,902.41
socket,27,26,524288,1328.91,85.94,2523.55,1000,1322.02,1366.07,1553.28
socket,27,26,1048576,2621.65,167.56,4987.79,1000,2619.15,2660.45,2804.75
socket,28,27,1,1.29,0.26,2.38,1000,1.26,1.60,1.89
socket,28,27,2,1.29,0.27,2.43,1000,1.26,1.59,1.94
socket,28,27,4,1.28,0.26,2.34,1000,1.26,1.57,1.97
socket,28,27,8,1.28,0.29,2.34,1000,1.25,1.57,1.89
socket,28,27,16,1.29,0.28,2.30,1000,1.26,1.60,1.96
socket,28,27,32,1.33,0.33,2.44,1000,1.31,1.62,1.92
socket,28,27,64,1.35,0.33,2.47,1000,1.33,1.62,1.93
socket,28,27,128,1.81,0.52,6.13,1000,1.79,2.06,2.29
socket,28,27,256,1.99,0.56,9.78,1000,1.98,2.24,2.45
socket,28,27,512,2.14,0.62,10.98,1000,2.12,2.39,2.64
socket,28,27,1024,2.16,0.70,11.93,1000,2.15,2.41,2.78
socket,28,27,2048,3.27,1.30,17.53,1000,3.20,3.81,4.89
socket,28,27,4096,6.79,3.05,23.69,1000,6.70,7.57,8.91
socket,28,27,8192,14.33,9.24,40.81,1000,13.87,16.08,33.10
socket,28,27,16384,29.51,21.17,85.69,1000,28.59,32.35,39.33
socket,28,27,32768,61.11,43.93,179.57,1000,60.45,65.49,69.81
socket,28,27,65536,132.17,86.81,376.06,1000,131.43,145.36,150.60
socket,28,27,131072,294.01,170.83,772.03,1000,293.02,305.48,312.75
socket,28,27,262144,723.01,47.64,1368.06,1000,713.33,769.67,924.76
socket,28,27,524288,1377.42,87.43,2619.19,1000,1373.00,1403.09,1572.44
socket,28,27,1048576,2645.47,166.64,5041.29,1000,2643.32,2686.33,2734.31
socket,29,28,1,1.36,0.22,2.75,1000,1.35,1.64,1.96
socket,29,28,2,1.36,0.24,2.70,1000,1.35,1.58,1.96
socket,29,28,4,1.35,0.23,2.63,1000,1.34,1.57,1.82
socket,29,28,8,1.36,0.25,2.64,1000,1.34,1.58,1.93
socket,29,28,16,1.37,0.23,2.62,1000,1.35,1.66,1.98
socket,29,28,32,1.42,0.23,2.81,1000,1.41,1.62,1.91
socket,29,28,64,1.45,0.26,2.82,1000,1.44,1.68,1.95
socket,29,28,128,1.79,0.55,6.52,1000,1.79,2.05,2.26
socket,29,28,256,1.94,0.59,10.39,1000,1.93,2.14,2.36
socket,29,28,512,2.04,0.64,11.27,1000,2.03,2.22,2.32
socket,29,28,1024,2.21,0.69,12.89,1000,2.20,2.38,2.54
socket,29,28,2048,3.46,1.29,19.27,1000,3.41,3.85,5.38
socket,29,28,4096,7.27,3.34,24.60,1000,7.18,8.17,10.35
socket,29,28,8192,15.41,10.31,40.33,1000,14.88,17.64,20.39
socket,29,28,16384,30.56,24.04,90.70,1000,30.17,33.67,40.02
socket,29,28,32768,62.96,52.69,190.38,1000,62.37,67.65,73.23
socket,29,28,65536,128.02,106.27,393.17,1000,126.88,137.20,144.73
socket,29,28,131072,273.09,213.48,803.67,1000,268.23,309.53,321.41
socket,29,28,262144,745.26,47.52,1412.60,1000,734.14,816.74,942.53
socket,29,28,524288,1440.05,87.07,2740.32,1000,1429.50,1540.28,1719.07
socket,29,28,1048576,2810.23,167.39,5356.15,1000,2803.55,2857.53,2963.31
socket,30,29,1,1.45,0.25,2.55,1000,1.44,1.71,1.86
socket,30,29,2,1.45,0.26,2.56,1000,1.43,1.74,1.97
socket,30,29,4,1.46,0.23,2.63,1000,1.44,1.71,2.03
socket,30,29,8,1.46,0.30,2.57,1000,1.44,1.71,2.01
socket,30,29,16,1.45,0.25,2.58,1000,1.42,1.73,1.96
socket,30,29,32,1.49,0.28,2.59,1000,1.48,1.73,2.01
socket,30,29,64,1.53,0.29,2.67,1000,1.51,1.78,2.03
socket,30,29,128,1.99,0.57,7.32,1000,1.96,2.35,2.60
socket,30,29,256,2.10,0.60,9.96,1000,2.08,2.42,2.67
socket,30,29,512,2.23,0.67,10.86,1000,2.19,2.55,2.78
socket,30,29,1024,2.30,0.69,12.45,1000,2.28,2.59,2.78
socket,30,29,2048,3.55,1.23,19.26,1000,3.48,4.02,5.49
socket,30,29,4096,7.44,2.77,26.53,1000,7.32,8.35,10.53
socket,30,29,8192,15.21,7.34,43.77,1000,14.74,17.28,33.69
socket,30,29,16384,30.98,13.33,92.14,1000,30.43,34.59,41.96
socket,30,29,32768,66.28,27.68,194.02,1000,65.56,71.43,76.20
socket,30,29,65536,135.24,57.59,405.22,1000,134.52,144.21,149.25
socket,30,29,131072,279.48,115.29,831.44,1000,275.71,309.13,326.24
socket,30,29,262144,770.46,47.97,1457.97,1000,759.02,855.79,1014.38
socket,30,29,524288,1456.61,86.70,2769.13,1000,1454.96,1481.77,1591.28
socket,30,29,1048576,2823.90,166.70,5377.39,1000,2826.97,2862.06,2936.27
socket,31,30,1,1.45,0.38,2.39,1000,1.43,1.69,1.92
socket,31,30,2,1.45,0.38,2.44,1000,1.42,1.70,1.88
socket,31,30,4,1.47,0.37,2.43,1000,1.45,1.73,2.04
socket,31,30,8,1.48,0.40,2.50,1000,1.47,1.75,2.02
socket,31,30,16,1.45,0.39,2.45,1000,1.45,1.69,1.89
socket,31,30,32,1.48,0.42,2.44,1000,1.46,1.72,2.07
socket,31,30,64,1.52,0.43,2.51,1000,1.52,1.76,1.98
socket,31,30,128,2.05,0.73,7.73,1000,2.01,2.40,2.74
socket,31,30,256,2.14,0.75,9.88,1000,2.10,2.46,2.81
socket,31,30,512,2.26,0.85,10.83,1000,2.23,2.53,2.72
socket,31,30,1024,2.32,0.85,12.85,1000,2.30,2.64,2.89
socket,31,30,2048,3.51,1.19,20.13,1000,3.47,3.86,5.07
socket,31,30,4096,7.90,1.92,28.84,1000,7.58,8.65,11.30
socket,31,30,8192,15.92,5.64,46.65,1000,15.51,18.25,33.38
socket,31,30,16384,32.52,19.64,101.35,1000,31.78,35.98,41.60
socket,31,30,32768,68.00,41.86,203.86,1000,67.15,73.18,78.40
socket,31,30,65536,147.43,81.69,418.05,1000,147.04,156.61,162.16
socket,31,30,131072,303.71,164.63,860.11,1000,302.04,318.51,336.11
socket,31,30,262144,804.72,48.63,1529.45,1000,788.70,933.70,1024.95
socket,31,30,524288,1548.80,87.53,2953.20,1000,1540.84,1618.70,1850.42
socket,31,30,1048576,2982.56,166.00,5694.23,1000,2978.63,3030.59,3094.38
socket,32,31,1,1.58,0.43,4.49,1000,1.54,1.89,2.18
socket,32,31,2,1.59,0.44,4.45,1000,1.55,1.91,2.22
socket,32,31,4,1.57,0.43,4.36,1000,1.55,1.85,2.12
socket,32,31,8,1.61,0.43,4.44,1000,1.57,1.99,2.23
socket,32,31,16,1.71,0.42,7.15,1000,1.56,1.96,2.56
socket,32,31,32,1.71,0.48,5.10,1000,1.63,2.03,2.26
socket,32,31,64,1.71,0.47,5.68,1000,1.65,2.04,2.33
socket,32,31,128,2.33,0.86,14.53,1000,2.18,2.53,2.90
socket,32,31,256,2.40,0.87,15.63,1000,2.35,2.80,3.18
socket,32,31,512,2.54,0.94,17.25,1000,2.50,2.81,3.12
socket,32,31,1024,2.57,0.99,18.45,1000,2.54,2.91,3.27
socket,32,31,2048,4.41,1.72,30.44,1000,4.24,4.94,7.20
socket,32,31,4096,9.24,5.19,39.60,1000,8.92,10.11,12.93
socket,32,31,8192,17.84,12.12,64.37,1000,17.59,20.19,23.10
socket,32,31,16384,34.54,26.25,125.07,1000,34.28,37.73,42.49
socket,32,31,32768,71.20,56.61,236.97,1000,70.50,76.04,80.25
socket,32,31,65536,145.81,112.82,464.41,1000,144.26,158.03,165.16
socket,32,31,131072,318.62,221.20,914.78,1000,321.29,339.60,348.16
socket,32,31,262144,830.47,47.65,1581.35,1000,812.74,970.85,1039.39
socket,32,31,524288,1593.33,86.97,3046.29,1000,1582.72,1670.56,1848.84
socket,32,31,1048576,3097.24,164.86,5928.25,1000,3089.76,3145.80,3266.06
socket,33,32,1,1.50,0.45,2.15,1000,1.45,1.81,2.24
socket,33,32,2,1.49,0.46,2.21,1000,1.46,1.80,2.05
socket,33,32,4,1.49,0.47,2.22,1000,1.46,1.75,2.05
socket,33,32,8,1.49,0.43,2.20,1000,1.45,1.80,2.04
socket,33,32,16,1.51,0.44,2.25,1000,1.46,1.84,2.24
socket,33,32,32,1.62,0.53,3.73,1000,1.50,1.82,2.12
socket,33,32,64,1.56,0.54,2.25,1000,1.52,1.85,2.15
socket,33,32,128,2.11,0.84,9.71,1000,2.02,2.49,2.82
socket,33,32,256,2.23,0.91,11.72,1000,2.14,2.55,2.92
socket,33,32,512,2.43,0.95,14.39,1000,2.29,2.73,3.25
socket,33,32,1024,2.38,1.01,12.96,1000,2.33,2.74,3.04
socket,33,32,2048,4.02,1.66,20.25,1000,3.95,4.60,6.24
socket,33,32,4096,8.84,5.43,29.53,1000,8.71,9.92,12.52
socket,33,32,8192,17.60,12.13,44.37,1000,17.32,19.87,23.04
socket,33,32,16384,34.50,26.05,101.66,1000,34.16,38.53,42.25
socket,33,32,32768,72.80,62.61,218.76,1000,72.28,79.30,82.61
socket,33,32,65536,147.75,132.52,456.61,1000,147.13,156.90,162.64
socket,33,32,131072,296.83,270.87,933.31,1000,296.25,310.32,316.63
socket,33,32,262144,845.96,46.97,1609.02,1000,833.95,941.23,1046.83
socket,33,32,524288,1600.54,84.94,3056.17,1000,1599.49,1626.73,1656.67
socket,33,32,1048576,3110.91,163.04,5958.51,1000,3113.78,3149.75,3198.92
socket,34,33,1,1.68,0.53,2.64,1000,1.63,2.07,2.39
socket,34,33,2,1.81,0.66,4.18,1000,1.65,2.18,2.66
socket,34,33,4,1.76,0.69,4.71,1000,1.65,2.04,2.34
socket,34,33,8,1.69,0.59,3.51,1000,1.60,1.98,2.21
socket,34,33,16,1.81,0.60,5.20,1000,1.66,2.13,2.46
socket,34,33,32,1.68,0.52,2.58,1000,1.64,2.01,2.29
socket,34,33,64,1.84,0.58,2.70,1000,1.62,1.97,2.28
socket,34,33,128,2.03,0.84,8.11,1000,1.98,2.38,2.63
socket,34,33,256,2.18,0.86,11.30,1000,2.10,2.63,3.04
socket,34,33,512,2.34,1.11,12.74,1000,2.22,2.67,2.86
socket,34,33,1024,2.46,1.07,13.31,1000,2.43,2.83,3.05
socket,34,33,2048,4.17,1.75,21.32,1000,4.09,4.83,6.50
socket,34,33,4096,9.14,5.11,30.79,1000,8.99,10.30,13.03
socket,34,33,8192,17.74,6.97,47.21,1000,17.46,19.98,23.82
socket,34,33,16384,35.44,13.28,101.06,1000,34.85,39.57,42.80
socket,34,33,32768,76.15,26.21,224.38,1000,75.74,82.24,85.70
socket,34,33,65536,153.70,65.22,465.50,1000,153.05,162.09,166.79
socket,34,33,131072,308.52,129.28,951.42,1000,307.70,320.50,326.91
socket,34,33,262144,881.28,48.65,1673.97,1000,870.08,965.43,1072.70
socket,34,33,524288,1662.20,85.75,3177.96,1000,1660.81,1694.93,1731.48
socket,34,33,1048576,3212.23,164.15,6146.92,1000,3216.13,3263.36,3314.82
socket,35,34,1,1.73,0.48,3.75,1000,1.62,2.07,2.51
socket,35,34,2,1.76,0.46,4.44,1000,1.63,2.05,2.33
socket,35,34,4,1.82,0.46,4.65,1000,1.65,2.04,2.57
socket,35,34,8,1.79,0.50,3.79,1000,1.66,2.09,2.56
socket,35,34,16,1.69,0.48,2.57,1000,1.66,2.08,2.42
socket,35,34,32,1.71,0.51,2.64,1000,1.67,2.01,2.34
socket,35,34,64,1.67,0.50,2.74,1000,1.58,2.05,2.39
socket,35,34,128,2.11,0.81,8.69,1000,2.06,2.51,2.81
socket,35,34,256,2.22,0.83,11.54,1000,2.14,2.59,2.92
socket,35,34,512,2.28,0.88,11.23,1000,2.24,2.65,3.05
socket,35,34,1024,2.54,0.99,13.90,1000,2.46,2.96,3.34
socket,35,34,2048,4.24,1.47,23.80,1000,4.15,4.69,6.22
socket,35,34,4096,8.96,3.44,31.68,1000,8.84,9.92,12.58
socket,35,34,8192,17.62,9.51,49.56,1000,17.32,19.48,24.02
socket,35,34,16384,36.19,18.38,104.28,1000,35.52,40.45,44.24
socket,35,34,32768,77.62,40.07,228.45,1000,77.18,83.74,88.29
socket,35,34,65536,166.55,84.18,484.77,1000,165.97,175.45,180.62
socket,35,34,131072,336.58,170.21,986.96,1000,335.46,350.12,361.05
socket,35,34,262144,896.00,46.23,1707.51,1000,884.90,974.19,1088.93
socket,35,34,524288,1731.89,83.80,3322.83,1000,1721.90,1775.40,2029.38
socket,35,34,1048576,3359.40,161.00,6453.46,1000,3352.31,3413.72,3474.29
socket,36,35,1,1.59,0.60,2.54,1000,1.52,1.95,2.30
socket,36,35,2,1.68,0.59,4.38,1000,1.54,2.00,2.69
socket,36,35,4,1.60,0.62,2.60,1000,1.53,2.04,2.38
socket,36,35,8,1.59,0.62,2.58,1000,1.54,1.99,2.28
socket,36,35,16,1.64,0.65,2.98,1000,1.54,1.98,2.29
socket,36,35,32,1.63,0.69,2.72,1000,1.55,2.05,2.42
socket,36,35,64,1.64,0.69,2.73,1000,1.55,2.03,2.43
socket,36,35,128,1.99,0.93,8.24,1000,1.96,2.36,2.63
socket,36,35,256,2.11,0.94,11.32,1000,2.05,2.47,2.78
socket,36,35,512,2.20,1.06,11.53,1000,2.15,2.59,2.83
socket,36,35,1024,2.39,1.11,13.81,1000,2.35,2.81,3.04
socket,36,35,2048,4.21,1.97,22.41,1000,4.11,4.83,6.90
socket,36,35,4096,9.28,6.75,31.78,1000,9.14,10.51,13.32
socket,36,35,8192,18.15,12.75,49.68,1000,17.87,20.43,25.54
socket,36,35,16384,37.53,23.59,109.73,1000,36.81,42.40,46.76
socket,36,35,32768,79.41,51.17,240.58,1000,78.87,86.18,90.26
socket,36,35,65536,176.40,104.82,500.09,1000,176.64,188.66,196.13
socket,36,35,131072,367.98,209.83,1021.74,1000,366.17,382.35,395.88
socket,36,35,262144,928.11,46.84,1772.19,1000,920.95,978.44,1115.26
socket,36,35,524288,1751.24,82.92,3365.85,1000,1748.81,1781.45,1895.84
socket,36,35,1048576,3399.81,160.64,6545.87,1000,3393.90,3451.49,3528.80
socket,37,36,1,1.63,0.66,3.94,1000,1.54,1.98,2.36
socket,37,36,2,1.58,0.54,2.57,1000,1.53,1.94,2.20
socket,37,36,4,1.79,0.57,7.75,1000,1.53,2.03,2.77
socket,37,36,8,1.64,0.60,4.07,1000,1.56,1.97,2.31
socket,37,36,16,1.62,0.55,3.32,1000,1.47,1.89,2.13
socket,37,36,32,1.61,0.54,4.33,1000,1.50,1.83,2.29
socket,37,36,64,1.58,0.64,2.46,1000,1.53,1.98,2.32
socket,37,36,128,2.04,0.91,9.87,1000,2.00,2.40,2.65
socket,37,36,256,2.12,0.93,12.76,1000,2.05,2.39,2.83
socket,37,36,512,2.26,0.97,12.55,1000,2.17,2.53,2.72
socket,37,36,1024,2.44,1.10,15.08,1000,2.38,2.86,3.21
socket,37,36,2048,4.14,1.91,23.61,1000,4.08,4.79,5.26
socket,37,36,4096,9.46,6.83,36.12,1000,9.23,10.62,13.60
socket,37,36,8192,18.70,14.82,49.57,1000,18.50,20.79,24.17
socket,37,36,16384,38.04,28.58,112.88,1000,37.66,42.68,46.49
socket,37,36,32768,79.14,60.10,245.10,1000,78.50,86.45,91.51
socket,37,36,65536,170.04,123.00,509.01,1000,168.41,187.61,194.43
socket,37,36,131072,380.50,246.62,1041.62,1000,381.43,398.96,407.38
socket,37,36,262144,951.69,47.08,1816.52,1000,941.47,1032.91,1164.30
socket,37,36,524288,1812.31,83.37,3485.41,1000,1807.33,1845.27,2040.04
socket,37,36,1048576,3499.02,160.35,6734.92,1000,3505.48,3545.38,3697.12
socket,38,37,1,1.75,0.47,5.12,1000,1.64,2.18,2.63
socket,38,37,2,1.76,0.48,3.36,1000,1.67,2.25,2.73
socket,38,37,4,1.72,0.48,3.36,1000,1.63,2.27,2.66
socket,38,37,8,1.75,0.47,2.86,1000,1.67,2.29,3.00
socket,38,37,16,1.76,0.45,4.07,1000,1.64,2.20,2.55
socket,38,37,32,1.88,0.50,2.92,1000,1.67,2.22,2.76
socket,38,37,64,1.71,0.54,3.37,1000,1.62,2.18,2.78
socket,38,37,128,2.15,0.79,11.17,1000,2.09,2.56,2.78
socket,38,37,256,2.20,0.82,12.40,1000,2.15,2.56,2.78
socket,38,37,512,2.35,0.89,13.05,1000,2.28,2.76,3.14
socket,38,37,1024,2.56,1.05,16.24,1000,2.47,2.97,3.21
socket,38,37,2048,4.31,1.80,24.69,1000,4.18,5.29,7.17
socket,38,37,4096,9.52,6.35,35.80,1000,9.25,10.77,14.03
socket,38,37,8192,18.48,9.21,52.32,1000,18.20,20.82,25.35
socket,38,37,16384,39.38,17.10,115.72,1000,38.86,44.91,49.03
socket,38,37,32768,82.36,36.57,248.58,1000,81.65,89.21,95.10
socket,38,37,65536,173.06,81.64,519.93,1000,171.92,187.37,195.14
socket,38,37,131072,391.64,166.25,1067.80,1000,390.87,411.90,430.84
socket,38,37,262144,975.27,46.79,1869.80,1000,966.00,1053.99,1189.65
socket,38,37,524288,1880.85,84.45,3627.77,1000,1868.95,2036.13,2202.72
socket,38,37,1048576,3638.82,160.34,7026.86,1000,3630.93,3695.09,3795.24
socket,39,38,1,1.75,0.44,3.55,1000,1.65,2.27,2.64
socket,39,38,2,1.71,0.42,2.84,1000,1.64,2.23,2.65
socket,39,38,4,1.75,0.46,3.47,1000,1.66,2.29,2.53
socket,39,38,8,1.72,0.41,3.00,1000,1.65,2.27,2.61
socket,39,38,16,1.73,0.44,2.92,1000,1.65,2.24,2.64
socket,39,38,32,1.88,0.50,2.96,1000,1.65,2.26,2.67
socket,39,38,64,1.71,0.51,2.82,1000,1.67,2.20,2.46
socket,39,38,128,2.14,0.79,10.51,1000,2.09,2.54,2.79
socket,39,38,256,2.20,0.81,12.65,1000,2.15,2.58,2.91
socket,39,38,512,2.33,0.88,14.19,1000,2.25,2.67,2.98
socket,39,38,1024,2.51,0.98,16.47,1000,2.45,2.92,3.24
socket,39,38,2048,4.35,1.76,25.28,1000,4.21,5.32,7.14
socket,39,38,4096,9.63,6.25,36.93,1000,9.40,11.26,13.96
socket,39,38,8192,18.93,12.10,54.09,1000,18.62,21.01,26.29
socket,39,38,16384,39.95,23.25,118.21,1000,39.53,44.39,48.68
socket,39,38,32768,84.43,49.68,257.98,1000,83.98,91.64,96.71
socket,39,38,65536,186.36,100.95,534.64,1000,185.55,201.40,209.99
socket,39,38,131072,416.79,199.58,1094.11,1000,415.62,439.92,452.44
socket,39,38,262144,1013.95,45.99,1948.79,1000,1001.64,1125.64,1210.42
socket,39,38,524288,1884.06,83.41,3640.97,1000,1874.65,1932.99,2124.53
socket,39,38,1048576,3670.85,160.68,7095.17,1000,3667.65,3723.34,3802.51
socket,40,39,1,1.73,0.40,3.21,1000,1.65,2.31,2.61
socket,40,39,2,1.75,0.40,3.12,1000,1.66,2.31,2.67
socket,40,39,4,1.70,0.38,3.02,1000,1.63,2.23,2.55
socket,40,39,8,1.73,0.40,3.06,1000,1.66,2.27,2.65
socket,40,39,16,1.74,0.40,3.60,1000,1.66,2.28,2.62
socket,40,39,32,1.79,0.49,2.89,1000,1.63,2.27,2.69
socket,40,39,64,1.69,0.45,2.85,1000,1.62,2.23,2.64
socket,40,39,128,2.15,0.71,10.55,1000,2.10,2.60,3.01
socket,40,39,256,2.23,0.77,12.92,1000,2.18,2.61,2.98
socket,40,39,512,2.32,0.80,13.99,1000,2.27,2.72,2.99
socket,40,39,1024,2.54,0.96,17.06,1000,2.48,2.96,3.37
socket,40,39,2048,4.35,1.62,26.35,1000,4.28,5.08,5.65
socket,40,39,4096,9.79,6.26,38.68,1000,9.60,11.01,14.61
socket,40,39,8192,19.69,14.87,55.01,1000,19.18,22.24,26.53
socket,40,39,16384,41.34,30.57,121.42,1000,40.61,45.99,51.89
socket,40,39,32768,85.46,61.38,263.74,1000,84.75,93.68,98.72
socket,40,39,65536,194.25,122.78,549.20,1000,194.32,211.90,219.36
socket,40,39,131072,441.79,247.55,1130.31,1000,441.37,463.64,485.67
socket,40,39,262144,1024.74,47.94,1967.32,1000,1011.50,1136.97,1235.50
socket,40,39,524288,1930.51,84.95,3734.82,1000,1924.14,1964.52,2210.52
socket,40,39,1048576,3736.57,160.63,7233.87,1000,3735.71,3784.90,3847.00
socket,41,40,1,1.75,0.45,3.19,1000,1.68,2.30,2.76
socket,41,40,2,1.72,0.43,3.19,1000,1.65,2.23,2.76
socket,41,40,4,1.72,0.43,3.21,1000,1.66,2.20,2.51
socket,41,40,8,1.73,0.46,2.99,1000,1.65,2.24,2.62
socket,41,40,16,1.73,0.45,3.18,1000,1.66,2.26,2.64
socket,41,40,32,1.73,0.47,2.85,1000,1.65,2.21,2.59
socket,41,40,64,1.73,0.46,3.27,1000,1.66,2.26,2.62
socket,41,40,128,2.15,0.77,11.68,1000,2.10,2.52,2.72
socket,41,40,256,2.24,0.81,13.88,1000,2.19,2.63,2.95
socket,41,40,512,2.33,0.88,14.89,1000,2.30,2.73,3.01
socket,41,40,1024,2.57,0.98,17.56,1000,2.51,3.00,3.54
socket,41,40,2048,4.39,1.65,26.55,1000,4.30,5.09,7.20
socket,41,40,4096,9.75,6.14,40.70,1000,9.49,10.87,15.07
socket,41,40,8192,19.50,15.03,55.01,1000,19.11,21.62,26.28
socket,41,40,16384,41.66,34.66,126.32,1000,41.10,46.61,53.15
socket,41,40,32768,86.76,72.31,274.01,1000,86.06,94.07,98.87
socket,41,40,65536,191.97,144.53,569.11,1000,190.80,217.12,225.13
socket,41,40,131072,450.16,289.19,1164.68,1000,453.06,482.23,497.01
socket,41,40,262144,1045.02,46.84,2010.09,1000,1034.82,1116.60,1280.07
socket,41,40,524288,1974.88,82.63,3825.68,1000,1970.26,2017.25,2216.72
socket,41,40,1048576,3825.97,159.37,7413.49,1000,3823.96,3883.27,3938.41
socket,42,41,1,2.00,0.82,3.36,1000,2.00,2.38,2.63
socket,42,41,2,1.94,0.37,3.45,1000,1.89,2.40,2.72
socket,42,41,4,2.07,0.60,3.60,1000,2.06,2.57,2.84
socket,42,41,8,2.12,0.43,3.58,1000,2.06,2.88,3.22
socket,42,41,16,2.08,0.78,3.08,1000,2.06,2.56,2.85
socket,42,41,32,1.97,0.49,2.99,1000,1.95,2.40,2.61
socket,42,41,64,1.92,0.35,3.16,1000,1.85,2.43,2.88
socket,42,41,128,2.38,0.98,11.76,1000,2.34,2.77,3.07
socket,42,41,256,2.46,0.88,15.12,1000,2.43,2.81,3.15
socket,42,41,512,2.54,1.01,15.48,1000,2.49,3.01,3.19
socket,42,41,1024,2.75,0.96,18.31,1000,2.68,3.23,3.87
socket,42,41,2048,4.69,1.90,28.95,1000,4.53,5.48,7.85
socket,42,41,4096,9.56,5.50,41.20,1000,9.28,10.90,14.29
socket,42,41,8192,19.35,10.23,55.62,1000,18.92,21.81,28.26
socket,42,41,16384,42.38,19.16,128.25,1000,41.89,47.45,53.19
socket,42,41,32768,88.99,39.75,279.52,1000,88.41,96.11,102.45
socket,42,41,65536,195.10,88.88,579.02,1000,193.31,222.34,232.67
socket,42,41,131072,434.53,186.94,1184.41,1000,437.38,484.33,501.37
socket,42,41,262144,1081.69,47.70,2077.56,1000,1069.43,1197.38,1276.08
socket,42,41,524288,2040.93,83.90,3953.21,1000,2035.16,2093.44,2304.21
socket,42,41,1048576,3920.12,159.34,7597.05,1000,3920.32,3973.18,4025.70
socket,43,42,1,2.01,0.36,3.62,1000,1.93,2.57,3.12
socket,43,42,2,2.00,0.37,3.53,1000,1.93,2.61,2.94
socket,43,42,4,1.98,0.35,3.67,1000,1.93,2.58,3.00
socket,43,42,8,2.01,0.37,3.55,1000,1.93,2.65,3.04
socket,43,42,16,2.00,0.35,3.65,1000,1.95,2.56,3.04
socket,43,42,32,2.00,0.43,5.24,1000,1.88,2.43,2.93
socket,43,42,64,1.96,0.41,3.66,1000,1.87,2.57,3.18
socket,43,42,128,2.44,0.72,12.48,1000,2.41,2.89,3.13
socket,43,42,256,2.57,0.76,15.66,1000,2.48,2.99,3.35
socket,43,42,512,2.60,0.79,16.09,1000,2.55,3.04,3.25
socket,43,42,1024,2.84,0.90,19.71,1000,2.78,3.32,3.72
socket,43,42,2048,4.76,1.65,29.73,1000,4.65,5.44,7.40
socket,43,42,4096,9.96,5.56,43.28,1000,9.72,11.52,15.16
socket,43,42,8192,19.69,12.36,56.72,1000,19.46,21.93,25.95
socket,43,42,16384,43.63,24.67,133.38,1000,43.37,48.29,53.59
socket,43,42,32768,93.53,52.75,287.93,1000,92.98,102.05,107.05
socket,43,42,65536,207.29,109.59,597.26,1000,205.42,232.42,241.53
socket,43,42,131072,467.49,217.47,1221.74,1000,471.87,516.28,536.11
socket,43,42,262144,1096.98,47.14,2115.49,1000,1084.99,1213.78,1299.84
socket,43,42,524288,2071.17,83.48,4019.30,1000,2067.29,2110.78,2320.52
socket,43,42,1048576,4010.05,161.13,7782.52,1000,4011.60,4065.40,4144.90
socket,44,43,1,2.00,0.32,3.57,1000,1.95,2.62,2.95
socket,44,43,2,1.99,0.32,3.70,1000,1.94,2.62,2.98
socket,44,43,4,2.01,0.33,3.61,1000,1.94,2.64,3.06
socket,44,43,8,2.02,0.32,3.69,1000,1.96,2.68,3.03
socket,44,43,16,1.99,0.30,3.65,1000,1.92,2.62,2.96
socket,44,43,32,1.95,0.38,3.06,1000,1.89,2.55,2.90
socket,44,43,64,1.98,0.37,3.42,1000,1.93,2.57,2.87
socket,44,43,128,2.43,0.69,13.34,1000,2.34,2.87,3.16
socket,44,43,256,2.47,0.66,14.81,1000,2.43,2.94,3.19
socket,44,43,512,2.58,0.75,16.68,1000,2.51,3.03,3.40
socket,44,43,1024,2.91,0.89,21.02,1000,2.78,3.47,3.99
socket,44,43,2048,4.74,1.50,27.34,1000,4.44,5.29,7.88
